Daily Mean data	    supplied by UK-air on 07/09/2018
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,"London N. Kensington",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Non-volatile PM10 (Hourly measured)",Status,"Volatile PM10 (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status,"PM10 particulate matter (Daily measured)",Status,"PM10 particulate matter (Daily measured)",Status,"PM2.5 particulate matter (Daily measured)",Status,"PM2.5 particulate matter (Daily measured)",Status,"Daily measured PM10 (uncorrected)",Status,"Daily measured PM10 (uncorrected)",Status,"Daily measured PM2.5 (uncorrected)",Status,"Daily measured PM2.5 (uncorrected)",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status
2013-04-08,51,V ugm-3,9,V ugm-3,55,V ugm-3,68,V ugm-3,3,V ugm-3,0.22,V mgm-3,37,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-09,26,V ugm-3,15,V ugm-3,61,V ugm-3,84,V ugm-3,2,V ugm-3,0.31,V mgm-3,37,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),34,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-10,34,V ugm-3,9,V ugm-3,46,V ugm-3,60,V ugm-3,2,V ugm-3,0.29,V mgm-3,51,V ugm-3 (TEOM FDMS),36,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),52,V ugm-3 (TEOM FDMS),34,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-11,38,V ugm-3,11,V ugm-3,53,V ugm-3,70,V ugm-3,2,V ugm-3,0.3,V mgm-3,24,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-12,46,V ugm-3,4,V ugm-3,46,V ugm-3,51,V ugm-3,1,V ugm-3,0.26,V mgm-3,13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-13,54,V ugm-3,2,V ugm-3,31,V ugm-3,34,V ugm-3,0,V ugm-3,0.19,V mgm-3,13,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-14,77,V ugm-3,1,V ugm-3,16,V ugm-3,18,V ugm-3,1,V ugm-3,0.15,V mgm-3,14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-15,78,V ugm-3,2,V ugm-3,23,V ugm-3,25,V ugm-3,1,V ugm-3,0.15,V mgm-3,21,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-16,71,V ugm-3,2,V ugm-3,22,V ugm-3,24,V ugm-3,1,V ugm-3,0.14,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-17,64,V ugm-3,2,V ugm-3,22,V ugm-3,25,V ugm-3,1,V ugm-3,0.16,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-18,83,V ugm-3,2,V ugm-3,18,V ugm-3,21,V ugm-3,1,V ugm-3,0.11,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-19,53,V ugm-3,4,V ugm-3,36,V ugm-3,43,V ugm-3,0,V ugm-3,0.15,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-20,41,V ugm-3,7,V ugm-3,50,V ugm-3,61,V ugm-3,1,V ugm-3,0.16,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-21,57,V ugm-3,4,V ugm-3,36,V ugm-3,43,V ugm-3,2,V ugm-3,0.14,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-22,59,V ugm-3,2,V ugm-3,25,V ugm-3,29,V ugm-3,2,V ugm-3,0.15,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-23,42,V ugm-3,4,V ugm-3,31,V ugm-3,37,V ugm-3,1,V ugm-3,0.17,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-24,17,V ugm-3,6,V ugm-3,37,V ugm-3,47,V ugm-3,2,V ugm-3,0.2,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-25,42,V ugm-3,6,V ugm-3,30,V ugm-3,39,V ugm-3,2,V ugm-3,0.19,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-26,56,V ugm-3,3,V ugm-3,29,V ugm-3,34,V ugm-3,2,V ugm-3,0.13,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-27,60,V ugm-3,3,V ugm-3,28,V ugm-3,31,V ugm-3,1,V ugm-3,0.13,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-28,56,V ugm-3,4,V ugm-3,30,V ugm-3,36,V ugm-3,2,V ugm-3,0.13,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-29,56,V ugm-3,5,V ugm-3,30,V ugm-3,38,V ugm-3,1,V ugm-3,0.13,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-04-30,50,V ugm-3,5,V ugm-3,32,V ugm-3,39,V ugm-3,1,V ugm-3,0.13,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-01,49,V ugm-3,6,V ugm-3,36,V ugm-3,45,V ugm-3,1,V ugm-3,0.14,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-02,48,V ugm-3,6,V ugm-3,47,V ugm-3,55,V ugm-3,2,V ugm-3,0.12,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-03,44,V ugm-3,25,V ugm-3,53,V ugm-3,91,V ugm-3,3,V ugm-3,0.22,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-04,67,V ugm-3,1,V ugm-3,16,V ugm-3,18,V ugm-3,1,V ugm-3,0.11,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-05,54,V ugm-3,2,V ugm-3,23,V ugm-3,25,V ugm-3,1,V ugm-3,0.16,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-06,51,V ugm-3,4,V ugm-3,31,V ugm-3,37,V ugm-3,3,V ugm-3,0.2,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-07,32,V ugm-3,28,V ugm-3,82,V ugm-3,124,V ugm-3,4,V ugm-3,0.31,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-08,40,V ugm-3,3,V ugm-3,41,V ugm-3,46,V ugm-3,3,V ugm-3,0.2,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-09,68,V ugm-3,1,V ugm-3,15,V ugm-3,17,V ugm-3,2,V ugm-3,0.13,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-10,67,V ugm-3,1,V ugm-3,16,V ugm-3,18,V ugm-3,2,V ugm-3,0.14,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-11,66,V ugm-3,1,V ugm-3,18,V ugm-3,20,V ugm-3,1,V ugm-3,0.14,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-12,52,V ugm-3,1,V ugm-3,17,V ugm-3,19,V ugm-3,1,V ugm-3,0.14,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-13,69,V ugm-3,2,V ugm-3,16,V ugm-3,18,V ugm-3,2,V ugm-3,0.12,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-14,62,V ugm-3,3,V ugm-3,25,V ugm-3,29,V ugm-3,2,V ugm-3,0.16,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-15,62,V ugm-3,3,V ugm-3,23,V ugm-3,27,V ugm-3,3,V ugm-3,0.16,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-16,41,V ugm-3,11,V ugm-3,48,V ugm-3,64,V ugm-3,3,V ugm-3,0.22,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-17,53,V ugm-3,5,V ugm-3,39,V ugm-3,47,V ugm-3,2,V ugm-3,0.17,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-18,51,V ugm-3,4,V ugm-3,34,V ugm-3,40,V ugm-3,2,V ugm-3,0.18,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-19,47,V ugm-3,5,V ugm-3,42,V ugm-3,50,V ugm-3,2,V ugm-3,0.24,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-20,No data,V ugm-3,4,V ugm-3,35,V ugm-3,41,V ugm-3,2,V ugm-3,0.24,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-21,No data,V ugm-3,4,V ugm-3,27,V ugm-3,33,V ugm-3,1,V ugm-3,0.17,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-22,No data,V ugm-3,3,V ugm-3,25,V ugm-3,30,V ugm-3,1,V ugm-3,0.14,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-23,No data,V ugm-3,3,V ugm-3,22,V ugm-3,26,V ugm-3,1,V ugm-3,0.11,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-24,No data,V ugm-3,5,V ugm-3,28,V ugm-3,36,V ugm-3,2,V ugm-3,0.15,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-25,57,V ugm-3,8,V ugm-3,28,V ugm-3,40,V ugm-3,No data,V ugm-3,0.16,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-26,64,V ugm-3,9,V ugm-3,31,V ugm-3,44,V ugm-3,No data,V ugm-3,0.17,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-27,87,V ugm-3,1,V ugm-3,18,V ugm-3,20,V ugm-3,No data,V ugm-3,0.13,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-28,48,V ugm-3,6,V ugm-3,45,V ugm-3,54,V ugm-3,No data,V ugm-3,0.24,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-29,33,V ugm-3,5,V ugm-3,36,V ugm-3,44,V ugm-3,No data,V ugm-3,0.22,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-30,50,V ugm-3,3,V ugm-3,27,V ugm-3,32,V ugm-3,No data,V ugm-3,0.2,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-05-31,75,V ugm-3,2,V ugm-3,27,V ugm-3,30,V ugm-3,No data,V ugm-3,0.22,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-06-01,49,V ugm-3,3,V ugm-3,20,V ugm-3,24,V ugm-3,2,V ugm-3,0.15,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-06-02,57,V ugm-3,2,V ugm-3,22,V ugm-3,25,V ugm-3,1,V ugm-3,0.14,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-06-03,47,V ugm-3,6,V ugm-3,36,V ugm-3,45,V ugm-3,1,V ugm-3,0.15,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-06-04,55,V ugm-3,4,V ugm-3,18,V ugm-3,24,V ugm-3,1,V ugm-3,0.11,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-06-05,46,V ugm-3,5,V ugm-3,26,V ugm-3,33,V ugm-3,1,V ugm-3,0.16,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2013-06-06,52,V ugm-3,5,V ugm-3,19,V ugm-3,27,V ugm-3,1,V ugm-3,0.15,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
