Daily Mean data	    supplied by UK-air on 07/09/2018
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,"London Bloomsbury",,,,,,,,,,,,,,,,,,,,,,,
Date,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Non-volatile PM10 (Hourly measured)",Status,"Volatile PM10 (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status
2016-05-12,49,V ugm-3,13,V ugm-3,39,V ugm-3,59,V ugm-3,4,V ugm-3,No data,,36,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-05-13,46,V ugm-3,17,V ugm-3,33,V ugm-3,58,V ugm-3,3,V ugm-3,No data,,30,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-05-14,46,V ugm-3,15,V ugm-3,35,V ugm-3,59,V ugm-3,3,V ugm-3,No data,,18,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-05-15,45,V ugm-3,13,V ugm-3,37,V ugm-3,57,V ugm-3,3,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-05-16,39,V ugm-3,16,V ugm-3,43,V ugm-3,68,V ugm-3,3,V ugm-3,No data,,25,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-05-17,51,V ugm-3,10,V ugm-3,40,V ugm-3,56,V ugm-3,2,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-05-18,43,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,3,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-05-19,34,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,3,V ugm-3,No data,,17,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-05-20,46,V ugm-3,3,V ugm-3,18,V ugm-3,23,V ugm-3,2,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-05-21,44,V ugm-3,2,V ugm-3,17,V ugm-3,20,V ugm-3,3,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-05-22,44,V ugm-3,8,V ugm-3,30,V ugm-3,42,V ugm-3,4,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-05-23,27,V ugm-3,22,V ugm-3,39,V ugm-3,73,V ugm-3,3,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-05-24,31,V ugm-3,18,V ugm-3,34,V ugm-3,62,V ugm-3,3,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-05-25,25,V ugm-3,23,V ugm-3,41,V ugm-3,76,V ugm-3,4,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-05-26,32,V ugm-3,11,V ugm-3,40,V ugm-3,56,V ugm-3,3,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-05-27,43,V ugm-3,10,V ugm-3,36,V ugm-3,51,V ugm-3,3,V ugm-3,No data,,27,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-05-28,48,V ugm-3,6,V ugm-3,29,V ugm-3,39,V ugm-3,3,V ugm-3,No data,,29,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2016-05-29,41,V ugm-3,14,V ugm-3,36,V ugm-3,58,V ugm-3,2,V ugm-3,No data,,21,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-05-30,42,V ugm-3,13,V ugm-3,31,V ugm-3,50,V ugm-3,2,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-05-31,27,V ugm-3,24,V ugm-3,37,V ugm-3,74,V ugm-3,3,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-06-01,29,V ugm-3,18,V ugm-3,33,V ugm-3,61,V ugm-3,2,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-06-02,43,V ugm-3,12,V ugm-3,30,V ugm-3,49,V ugm-3,2,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-06-03,25,V ugm-3,25,V ugm-3,41,V ugm-3,79,V ugm-3,4,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-06-04,21,V ugm-3,25,V ugm-3,48,V ugm-3,86,V ugm-3,2,V ugm-3,No data,,23,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-06-05,35,V ugm-3,13,V ugm-3,34,V ugm-3,53,V ugm-3,1,V ugm-3,No data,,28,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-06-06,31,V ugm-3,15,V ugm-3,41,V ugm-3,64,V ugm-3,2,V ugm-3,No data,,26,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-06-07,19,V ugm-3,22,V ugm-3,73,V ugm-3,106,V ugm-3,3,V ugm-3,No data,,33,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-06-08,23,V ugm-3,19,V ugm-3,68,V ugm-3,98,V ugm-3,2,V ugm-3,No data,,25,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-06-09,22,V ugm-3,18,V ugm-3,42,V ugm-3,69,V ugm-3,3,V ugm-3,No data,,26,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-06-10,42,V ugm-3,12,V ugm-3,41,V ugm-3,58,V ugm-3,4,V ugm-3,No data,,22,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-06-11,42,V ugm-3,9,V ugm-3,46,V ugm-3,59,V ugm-3,2,V ugm-3,No data,,23,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-06-12,33,V ugm-3,3,V ugm-3,19,V ugm-3,24,V ugm-3,3,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-06-13,21,V ugm-3,10,V ugm-3,33,V ugm-3,48,V ugm-3,3,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-06-14,24,V ugm-3,5,V ugm-3,20,V ugm-3,28,V ugm-3,3,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-06-15,33,V ugm-3,4,V ugm-3,15,V ugm-3,22,V ugm-3,3,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-06-16,33,V ugm-3,7,V ugm-3,28,V ugm-3,40,V ugm-3,3,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-06-17,20,V ugm-3,19,V ugm-3,41,V ugm-3,70,V ugm-3,4,V ugm-3,No data,,18,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-06-18,18,V ugm-3,21,V ugm-3,39,V ugm-3,71,V ugm-3,4,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-06-19,35,V ugm-3,3,V ugm-3,14,V ugm-3,18,V ugm-3,2,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-06-20,18,V ugm-3,9,V ugm-3,22,V ugm-3,36,V ugm-3,3,V ugm-3,No data,,8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-06-21,31,V ugm-3,4,V ugm-3,19,V ugm-3,25,V ugm-3,3,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-06-22,17,V ugm-3,9,V ugm-3,19,V ugm-3,33,V ugm-3,2,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-06-23,8,V ugm-3,19,V ugm-3,37,V ugm-3,66,V ugm-3,3,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-06-24,29,V ugm-3,5,V ugm-3,18,V ugm-3,25,V ugm-3,3,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-06-25,27,V ugm-3,9,V ugm-3,25,V ugm-3,38,V ugm-3,3,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-06-26,32,V ugm-3,9,V ugm-3,20,V ugm-3,34,V ugm-3,2,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-06-27,21,V ugm-3,21,V ugm-3,29,V ugm-3,61,V ugm-3,3,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-06-28,30,V ugm-3,9,V ugm-3,27,V ugm-3,41,V ugm-3,4,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-06-29,30,V ugm-3,4,V ugm-3,17,V ugm-3,23,V ugm-3,4,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-06-30,38,V ugm-3,3,V ugm-3,16,V ugm-3,21,V ugm-3,3,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-07-01,34,V ugm-3,4,V ugm-3,20,V ugm-3,25,V ugm-3,1,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-07-02,32,V ugm-3,4,V ugm-3,17,V ugm-3,23,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-07-03,35,V ugm-3,3,V ugm-3,14,V ugm-3,18,V ugm-3,1,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-07-04,26,V ugm-3,6,V ugm-3,20,V ugm-3,30,V ugm-3,3,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-07-05,25,V ugm-3,19,V ugm-3,36,V ugm-3,65,V ugm-3,2,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-07-06,36,V ugm-3,15,V ugm-3,39,V ugm-3,63,V ugm-3,1,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-07-07,43,V ugm-3,3,V ugm-3,25,V ugm-3,29,V ugm-3,4,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-07-08,29,V ugm-3,4,V ugm-3,22,V ugm-3,28,V ugm-3,2,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-07-09,26,V ugm-3,3,V ugm-3,16,V ugm-3,20,V ugm-3,2,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-07-10,28,V ugm-3,3,V ugm-3,10,V ugm-3,14,V ugm-3,2,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-07-11,33,V ugm-3,3,V ugm-3,16,V ugm-3,21,V ugm-3,3,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-07-12,19,V ugm-3,17,V ugm-3,32,V ugm-3,57,V ugm-3,2,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-07-13,16,V ugm-3,28,V ugm-3,39,V ugm-3,82,V ugm-3,2,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-07-14,20,V ugm-3,22,V ugm-3,45,V ugm-3,79,V ugm-3,2,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-07-15,19,V ugm-3,8,V ugm-3,30,V ugm-3,43,V ugm-3,2,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-07-16,20,V ugm-3,4,V ugm-3,14,V ugm-3,20,V ugm-3,1,V ugm-3,No data,,9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-07-17,21,V ugm-3,4,V ugm-3,17,V ugm-3,22,V ugm-3,2,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-07-18,36,V ugm-3,11,V ugm-3,41,V ugm-3,58,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-07-19,40,V ugm-3,13,V ugm-3,61,V ugm-3,81,V ugm-3,3,V ugm-3,No data,,24,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-07-20,53,V ugm-3,4,V ugm-3,40,V ugm-3,46,V ugm-3,2,V ugm-3,No data,,27,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-07-21,22,V ugm-3,15,V ugm-3,41,V ugm-3,64,V ugm-3,2,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-07-22,16,V ugm-3,18,V ugm-3,55,V ugm-3,83,V ugm-3,1,V ugm-3,No data,,25,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-07-23,36,V ugm-3,21,V ugm-3,36,V ugm-3,68,V ugm-3,3,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-07-24,30,V ugm-3,2,V ugm-3,16,V ugm-3,20,V ugm-3,1,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-07-25,29,V ugm-3,6,V ugm-3,24,V ugm-3,33,V ugm-3,1,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-07-26,27,V ugm-3,7,V ugm-3,25,V ugm-3,36,V ugm-3,2,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-07-27,19,V ugm-3,14,V ugm-3,27,V ugm-3,48,V ugm-3,2,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-07-28,23,V ugm-3,13,V ugm-3,30,V ugm-3,49,V ugm-3,No data,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-07-29,20,V ugm-3,6,V ugm-3,23,V ugm-3,32,V ugm-3,2,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
