Daily Maximum data	   supplied by UK-air on 07/09/2018
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,"London N. Kensington",,,,,,,,,,,,,,,,,,,,,,,
Date,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Non-volatile PM10 (Hourly measured)",Status,"Volatile PM10 (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status
2014-08-23,77,V ugm-3,16,V ugm-3,62,V ugm-3,72,V ugm-3,2,V ugm-3,0.31,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-08-24,77,V ugm-3,23,V ugm-3,59,V ugm-3,78,V ugm-3,3,V ugm-3,0.38,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-08-25,53,V ugm-3,29,V ugm-3,56,V ugm-3,100,V ugm-3,5,V ugm-3,0.95,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-08-26,75,V ugm-3,45,V ugm-3,50,V ugm-3,116,V ugm-3,4,V ugm-3,0.45,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-08-27,58,V ugm-3,40,V ugm-3,65,V ugm-3,127,V ugm-3,3,V ugm-3,0.54,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-08-28,73,V ugm-3,7,V ugm-3,30,V ugm-3,39,V ugm-3,3,V ugm-3,0.4,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-08-29,63,V ugm-3,5,V ugm-3,29,V ugm-3,36,V ugm-3,3,V ugm-3,0.37,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-08-30,63,V ugm-3,3,V ugm-3,32,V ugm-3,33,V ugm-3,3,V ugm-3,0.36,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-08-31,68,V ugm-3,63,V ugm-3,75,V ugm-3,170,V ugm-3,4,V ugm-3,1,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-01,17,V ugm-3,24,V ugm-3,50,V ugm-3,82,V ugm-3,3,V ugm-3,0.55,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-02,60,V ugm-3,15,V ugm-3,61,V ugm-3,70,V ugm-3,2,V ugm-3,0.48,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-03,70,V ugm-3,28,V ugm-3,50,V ugm-3,93,V ugm-3,3,V ugm-3,0.49,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-04,56,V ugm-3,26,V ugm-3,76,V ugm-3,84,V ugm-3,4,V ugm-3,0.54,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-05,80,V ugm-3,15,V ugm-3,87,V ugm-3,110,V ugm-3,4,V ugm-3,0.62,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-06,77,V ugm-3,26,V ugm-3,80,V ugm-3,110,V ugm-3,5,V ugm-3,0.69,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-07,83,V ugm-3,14,V ugm-3,63,V ugm-3,85,V ugm-3,30,V ugm-3,0.61,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-08,70,V ugm-3,69,V ugm-3,99,V ugm-3,166,V ugm-3,7,V ugm-3,0.72,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-09,60,V ugm-3,75,V ugm-3,78,V ugm-3,184,V ugm-3,5,V ugm-3,0.54,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-10,51,V ugm-3,64,V ugm-3,66,V ugm-3,164,V ugm-3,9,V ugm-3,0.5,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-11,45,V ugm-3,32,V ugm-3,49,V ugm-3,98,V ugm-3,4,V ugm-3,0.35,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-12,66,V ugm-3,22,V ugm-3,65,V ugm-3,81,V ugm-3,2,V ugm-3,0.35,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-13,76,V ugm-3,7,V ugm-3,42,V ugm-3,45,V ugm-3,2,V ugm-3,0.3,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-14,77,V ugm-3,3,V ugm-3,37,V ugm-3,41,V ugm-3,2,V ugm-3,0.33,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-15,62,V ugm-3,15,V ugm-3,89,V ugm-3,106,V ugm-3,3,V ugm-3,0.44,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-16,73,V ugm-3,64,V ugm-3,69,V ugm-3,152,V ugm-3,5,V ugm-3,0.5,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-17,81,V ugm-3,11,V ugm-3,61,V ugm-3,65,V ugm-3,3,V ugm-3,0.5,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-18,94,V ugm-3,25,V ugm-3,77,V ugm-3,84,V ugm-3,5,V ugm-3,0.54,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-19,47,V ugm-3,46,V ugm-3,78,V ugm-3,140,V ugm-3,3,V ugm-3,0.57,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-20,58,V ugm-3,10,V ugm-3,45,V ugm-3,60,V ugm-3,2,V ugm-3,0.45,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-21,72,V ugm-3,3,V ugm-3,34,V ugm-3,37,V ugm-3,15,V ugm-3,0.31,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-22,66,V ugm-3,139,V ugm-3,93,V ugm-3,306,V ugm-3,78,V ugm-3,0.88,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-23,70,V ugm-3,165,V ugm-3,89,V ugm-3,323,V ugm-3,65,V ugm-3,0.79,V mgm-3,74,V ugm-3 (TEOM FDMS),69,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-24,56,V ugm-3,26,V ugm-3,59,V ugm-3,95,V ugm-3,16,V ugm-3,0.46,V mgm-3,49,V ugm-3 (TEOM FDMS),46,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-25,49,V ugm-3,60,V ugm-3,60,V ugm-3,142,V ugm-3,4,V ugm-3,0.45,V mgm-3,24,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-26,63,V ugm-3,242,V ugm-3,104,V ugm-3,475,V ugm-3,9,V ugm-3,1.2,V mgm-3,54,V ugm-3 (TEOM FDMS),52,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-27,46,V ugm-3,124,V ugm-3,73,V ugm-3,260,V ugm-3,5,V ugm-3,0.74,V mgm-3,45,V ugm-3 (TEOM FDMS),43,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-28,81,V ugm-3,50,V ugm-3,88,V ugm-3,162,V ugm-3,5,V ugm-3,0.73,V mgm-3,55,V ugm-3 (TEOM FDMS),44,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-29,45,V ugm-3,187,V ugm-3,84,V ugm-3,360,V ugm-3,8,V ugm-3,1,V mgm-3,64,V ugm-3 (TEOM FDMS),57,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-09-30,75,V ugm-3,11,V ugm-3,49,V ugm-3,63,V ugm-3,2,V ugm-3,0.43,V mgm-3,36,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2014-10-01,57,V ugm-3,22,V ugm-3,51,V ugm-3,78,V ugm-3,2,V ugm-3,0.43,V mgm-3,22,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2014-10-02,37,V ugm-3,85,V ugm-3,59,V ugm-3,176,V ugm-3,5,V ugm-3,0.44,V mgm-3,38,V ugm-3 (TEOM FDMS),34,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2014-10-03,69,V ugm-3,46,V ugm-3,43,V ugm-3,114,V ugm-3,3,V ugm-3,0.38,V mgm-3,32,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2014-10-04,57,V ugm-3,65,V ugm-3,51,V ugm-3,151,V ugm-3,4,V ugm-3,0.43,V mgm-3,36,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),33,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS)
2014-10-05,59,V ugm-3,46,V ugm-3,68,V ugm-3,103,V ugm-3,4,V ugm-3,0.4,V mgm-3,27,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2014-10-06,55,V ugm-3,20,V ugm-3,54,V ugm-3,80,V ugm-3,4,V ugm-3,0.41,V mgm-3,22,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2014-10-07,64,V ugm-3,17,V ugm-3,51,V ugm-3,69,V ugm-3,5,V ugm-3,0.33,V mgm-3,19,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2014-10-08,70,V ugm-3,63,V ugm-3,59,V ugm-3,156,V ugm-3,5,V ugm-3,0.45,V mgm-3,23,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2014-10-09,69,V ugm-3,7,V ugm-3,33,V ugm-3,44,V ugm-3,6,V ugm-3,0.26,V mgm-3,30,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2014-10-10,53,V ugm-3,95,V ugm-3,72,V ugm-3,217,V ugm-3,5,V ugm-3,0.54,V mgm-3,30,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2014-10-11,68,V ugm-3,56,V ugm-3,60,V ugm-3,134,V ugm-3,3,V ugm-3,0.37,V mgm-3,25,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2014-10-12,66,V ugm-3,80,V ugm-3,55,V ugm-3,175,V ugm-3,3,V ugm-3,0.52,V mgm-3,24,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2014-10-13,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2014-10-14,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2014-10-15,31,V ugm-3,55,V ugm-3,69,V ugm-3,152,V ugm-3,3,V ugm-3,0.4,V mgm-3,41,V ugm-3 (TEOM FDMS),36,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS)
2014-10-16,52,V ugm-3,55,V ugm-3,59,V ugm-3,142,V ugm-3,3,V ugm-3,0.43,V mgm-3,36,V ugm-3 (TEOM FDMS),36,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2014-10-17,55,V ugm-3,21,V ugm-3,59,V ugm-3,91,V ugm-3,1,V ugm-3,0.41,V mgm-3,29,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2014-10-18,56,V ugm-3,3,V ugm-3,28,V ugm-3,31,V ugm-3,2,V ugm-3,0.24,V mgm-3,23,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2014-10-19,64,V ugm-3,2,V ugm-3,26,V ugm-3,27,V ugm-3,2,V ugm-3,0.19,V mgm-3,23,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2014-10-20,52,V ugm-3,11,V ugm-3,48,V ugm-3,64,V ugm-3,2,V ugm-3,0.26,V mgm-3,17,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2014-10-21,67,V ugm-3,5,V ugm-3,28,V ugm-3,32,V ugm-3,5,V ugm-3,0.2,V mgm-3,23,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2014-10-22,49,V ugm-3,22,V ugm-3,69,V ugm-3,84,V ugm-3,2,V ugm-3,0.55,V mgm-3,46,V ugm-3 (TEOM FDMS),44,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),35,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2014-10-23,56,V ugm-3,8,V ugm-3,56,V ugm-3,69,V ugm-3,2,V ugm-3,0.25,V mgm-3,20,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2014-10-24,45,V ugm-3,19,V ugm-3,52,V ugm-3,80,V ugm-3,3,V ugm-3,0.42,V mgm-3,23,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2014-10-25,No data,V ugm-3,19,V ugm-3,54,V ugm-3,79,V ugm-3,2,V ugm-3,0.29,V mgm-3,21,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2014-10-26,66,V ugm-3,2,V ugm-3,33,V ugm-3,34,V ugm-3,2,V ugm-3,0.19,V mgm-3,15,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2014-10-27,61,V ugm-3,10,V ugm-3,53,V ugm-3,68,V ugm-3,2,V ugm-3,0.34,V mgm-3,28,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2014-10-28,51,V ugm-3,22,V ugm-3,50,V ugm-3,81,V ugm-3,3,V ugm-3,0.34,V mgm-3,35,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2014-10-29,41,V ugm-3,26,V ugm-3,75,V ugm-3,112,V ugm-3,3,V ugm-3,0.39,V mgm-3,33,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS)
2014-10-30,36,V ugm-3,56,V ugm-3,78,V ugm-3,134,V ugm-3,4,V ugm-3,0.44,V mgm-3,58,V ugm-3 (TEOM FDMS),51,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),44,V ugm-3 (TEOM FDMS),34,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS)
2014-10-31,49,V ugm-3,43,V ugm-3,65,V ugm-3,118,V ugm-3,4,V ugm-3,0.32,V mgm-3,47,V ugm-3 (TEOM FDMS),40,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),34,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2014-11-01,70,V ugm-3,7,V ugm-3,38,V ugm-3,49,V ugm-3,2,V ugm-3,0.25,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2014-11-02,69,V ugm-3,2,V ugm-3,34,V ugm-3,35,V ugm-3,3,V ugm-3,0.26,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2014-11-03,63,V ugm-3,24,V ugm-3,74,V ugm-3,111,V ugm-3,4,V ugm-3,0.39,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2014-11-04,32,V ugm-3,106,V ugm-3,81,V ugm-3,231,V ugm-3,8,V ugm-3,0.51,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2014-11-05,44,V ugm-3,87,V ugm-3,72,V ugm-3,199,V ugm-3,5,V ugm-3,0.8,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),68,V ugm-3 (TEOM FDMS),63,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
