Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
BL0,O3,22/04/2016 00:00,31.8,ug m-3,R
BL0,O3,23/04/2016 00:00,27,ug m-3,R
BL0,O3,24/04/2016 00:00,34.7,ug m-3,R
BL0,O3,25/04/2016 00:00,23.9,ug m-3,R
BL0,O3,26/04/2016 00:00,27,ug m-3,R
BL0,O3,27/04/2016 00:00,26.6,ug m-3,R
BL0,O3,28/04/2016 00:00,38.6,ug m-3,R
BL0,O3,29/04/2016 00:00,40.1,ug m-3,R
BL0,O3,30/04/2016 00:00,31.1,ug m-3,R
BL0,O3,01/05/2016 00:00,46.4,ug m-3,R
BL0,O3,02/05/2016 00:00,45.5,ug m-3,R
BL0,O3,03/05/2016 00:00,35.1,ug m-3,R
BL0,O3,04/05/2016 00:00,45.2,ug m-3,R
BL0,O3,05/05/2016 00:00,49.1,ug m-3,R
BL0,O3,06/05/2016 00:00,37.8,ug m-3,R
BL0,O3,07/05/2016 00:00,47.3,ug m-3,R
BL0,O3,08/05/2016 00:00,62.3,ug m-3,R
BL0,O3,09/05/2016 00:00,46.8,ug m-3,R
BL0,O3,10/05/2016 00:00,17.3,ug m-3,R
BL0,O3,11/05/2016 00:00,15.5,ug m-3,R
BL0,O3,12/05/2016 00:00,48.6,ug m-3,R
BL0,O3,13/05/2016 00:00,45.9,ug m-3,R
BL0,O3,14/05/2016 00:00,45.6,ug m-3,R
BL0,O3,15/05/2016 00:00,45,ug m-3,R
BL0,O3,16/05/2016 00:00,38.5,ug m-3,R
BL0,O3,17/05/2016 00:00,50.8,ug m-3,R
BL0,O3,18/05/2016 00:00,43.5,ug m-3,R
BL0,O3,19/05/2016 00:00,34.2,ug m-3,R
BL0,O3,20/05/2016 00:00,45.6,ug m-3,R
BL0,O3,21/05/2016 00:00,44.1,ug m-3,R
BL0,O3,22/05/2016 00:00,43.8,ug m-3,R
BL0,O3,23/05/2016 00:00,27.1,ug m-3,R
BL0,O3,24/05/2016 00:00,31,ug m-3,R
BL0,O3,25/05/2016 00:00,24.8,ug m-3,R
BL0,O3,26/05/2016 00:00,31.6,ug m-3,R
BL0,O3,27/05/2016 00:00,43.3,ug m-3,R
BL0,O3,28/05/2016 00:00,48.3,ug m-3,R
BL0,O3,29/05/2016 00:00,40.7,ug m-3,R
BL0,O3,30/05/2016 00:00,41.6,ug m-3,R
BL0,O3,31/05/2016 00:00,27.4,ug m-3,R
BL0,O3,01/06/2016 00:00,29,ug m-3,R
BL0,O3,02/06/2016 00:00,42.8,ug m-3,R
BL0,O3,03/06/2016 00:00,24.8,ug m-3,R
BL0,O3,04/06/2016 00:00,20.8,ug m-3,R
BL0,O3,05/06/2016 00:00,35.1,ug m-3,R
BL0,O3,06/06/2016 00:00,31.1,ug m-3,R
BL0,O3,07/06/2016 00:00,19.3,ug m-3,R
BL0,O3,08/06/2016 00:00,23,ug m-3,R
BL0,O3,09/06/2016 00:00,21.7,ug m-3,R
BL0,O3,10/06/2016 00:00,42,ug m-3,R
BL0,O3,11/06/2016 00:00,42,ug m-3,R
BL0,O3,12/06/2016 00:00,32.8,ug m-3,R
BL0,O3,13/06/2016 00:00,20.5,ug m-3,R
BL0,O3,14/06/2016 00:00,24,ug m-3,R
BL0,O3,15/06/2016 00:00,32.7,ug m-3,R
BL0,O3,16/06/2016 00:00,32.7,ug m-3,R
BL0,O3,17/06/2016 00:00,20.2,ug m-3,R
BL0,O3,18/06/2016 00:00,17.6,ug m-3,R
BL0,O3,19/06/2016 00:00,34.8,ug m-3,R
BL0,O3,20/06/2016 00:00,17.6,ug m-3,R
BL0,O3,21/06/2016 00:00,30.8,ug m-3,R
BL0,O3,22/06/2016 00:00,17.1,ug m-3,R
BL0,O3,23/06/2016 00:00,8.2,ug m-3,R
BL0,O3,24/06/2016 00:00,28.7,ug m-3,R
BL0,O3,25/06/2016 00:00,27.1,ug m-3,R
BL0,O3,26/06/2016 00:00,31.9,ug m-3,R
BL0,O3,27/06/2016 00:00,21.3,ug m-3,R
BL0,O3,28/06/2016 00:00,29.9,ug m-3,R
BL0,O3,29/06/2016 00:00,29.9,ug m-3,R
BL0,O3,30/06/2016 00:00,37.9,ug m-3,R
BL0,O3,01/07/2016 00:00,34.2,ug m-3,R
BL0,O3,02/07/2016 00:00,32,ug m-3,R
BL0,O3,03/07/2016 00:00,35.3,ug m-3,R
BL0,O3,04/07/2016 00:00,25.6,ug m-3,R
BL0,O3,05/07/2016 00:00,25.4,ug m-3,R
BL0,O3,06/07/2016 00:00,35.7,ug m-3,R
BL0,O3,07/07/2016 00:00,42.8,ug m-3,R
BL0,O3,08/07/2016 00:00,29.1,ug m-3,R
BL0,O3,09/07/2016 00:00,26.1,ug m-3,R
BL0,O3,10/07/2016 00:00,28.3,ug m-3,R
BL0,O3,11/07/2016 00:00,33.2,ug m-3,R
BL0,O3,12/07/2016 00:00,19,ug m-3,R
BL0,O3,13/07/2016 00:00,16,ug m-3,R
BL0,O3,14/07/2016 00:00,19.6,ug m-3,R
BL0,O3,15/07/2016 00:00,19,ug m-3,R
BL0,O3,16/07/2016 00:00,19.6,ug m-3,R
BL0,O3,17/07/2016 00:00,21,ug m-3,R
BL0,O3,18/07/2016 00:00,35.7,ug m-3,R
BL0,O3,19/07/2016 00:00,39.6,ug m-3,R
BL0,O3,20/07/2016 00:00,52.6,ug m-3,R
BL0,O3,21/07/2016 00:00,22,ug m-3,R
BL0,O3,22/07/2016 00:00,16,ug m-3,R
BL0,O3,23/07/2016 00:00,36.2,ug m-3,R
BL0,O3,24/07/2016 00:00,30.4,ug m-3,R
BL0,O3,25/07/2016 00:00,28.7,ug m-3,R
BL0,O3,26/07/2016 00:00,27.1,ug m-3,R
BL0,O3,27/07/2016 00:00,18.8,ug m-3,R
BL0,O3,28/07/2016 00:00,22.7,ug m-3,R
BL0,O3,29/07/2016 00:00,19.9,ug m-3,R
BL0,O3,30/07/2016 00:00,17.8,ug m-3,R
BL0,O3,31/07/2016 00:00,26.7,ug m-3,R
BL0,O3,01/08/2016 00:00,24.3,ug m-3,R
BL0,O3,02/08/2016 00:00,11.5,ug m-3,R
BL0,O3,03/08/2016 00:00,24.9,ug m-3,R
BL0,O3,04/08/2016 00:00,30.9,ug m-3,R
BL0,O3,05/08/2016 00:00,30.8,ug m-3,R
BL0,O3,06/08/2016 00:00,30.6,ug m-3,R
BL0,O3,07/08/2016 00:00,34.2,ug m-3,R
BL0,O3,08/08/2016 00:00,30.3,ug m-3,R
BL0,O3,09/08/2016 00:00,23.9,ug m-3,R
BL0,O3,10/08/2016 00:00,22.7,ug m-3,R
BL0,O3,11/08/2016 00:00,19.2,ug m-3,R
BL0,O3,12/08/2016 00:00,27.9,ug m-3,R
BL0,O3,13/08/2016 00:00,29.6,ug m-3,R
BL0,O3,14/08/2016 00:00,25.9,ug m-3,R
BL0,O3,15/08/2016 00:00,32.6,ug m-3,R
BL0,O3,16/08/2016 00:00,36.7,ug m-3,R
BL0,O3,17/08/2016 00:00,43.2,ug m-3,R
BL0,O3,18/08/2016 00:00,43.9,ug m-3,R
BL0,O3,19/08/2016 00:00,36.2,ug m-3,R
BL0,O3,20/08/2016 00:00,44.2,ug m-3,R
BL0,O3,21/08/2016 00:00,40,ug m-3,R
BL0,O3,22/08/2016 00:00,31.9,ug m-3,R
BL0,O3,23/08/2016 00:00,31.4,ug m-3,R
BL0,O3,24/08/2016 00:00,33.7,ug m-3,R
BL0,O3,25/08/2016 00:00,30.5,ug m-3,R
BL0,O3,26/08/2016 00:00,23,ug m-3,R
BL0,O3,27/08/2016 00:00,40.4,ug m-3,R
BL0,O3,28/08/2016 00:00,38.6,ug m-3,R
BL0,O3,29/08/2016 00:00,28.6,ug m-3,R
BL0,O3,30/08/2016 00:00,43.7,ug m-3,R
BL0,O3,31/08/2016 00:00,33.9,ug m-3,R
BL0,O3,01/09/2016 00:00,18.2,ug m-3,R
BL0,O3,02/09/2016 00:00,20.7,ug m-3,R
BL0,O3,03/09/2016 00:00,19.7,ug m-3,R
BL0,O3,04/09/2016 00:00,27.9,ug m-3,R
BL0,O3,05/09/2016 00:00,,ug m-3,R
BL0,O3,06/09/2016 00:00,,ug m-3,R
BL0,O3,07/09/2016 00:00,33.1,ug m-3,R
BL0,O3,08/09/2016 00:00,27.4,ug m-3,R
BL0,O3,09/09/2016 00:00,33.3,ug m-3,R
BL0,O3,10/09/2016 00:00,20.7,ug m-3,R
BL0,O3,11/09/2016 00:00,24.1,ug m-3,R
BL0,O3,12/09/2016 00:00,19.8,ug m-3,R
BL0,O3,13/09/2016 00:00,29.2,ug m-3,R
BL0,O3,14/09/2016 00:00,35.6,ug m-3,R
BL0,O3,15/09/2016 00:00,34.2,ug m-3,R
BL0,O3,16/09/2016 00:00,17.1,ug m-3,R
BL0,O3,17/09/2016 00:00,11.1,ug m-3,R
BL0,O3,18/09/2016 00:00,20.7,ug m-3,R
BL0,O3,19/09/2016 00:00,9.1,ug m-3,R
BL0,O3,20/09/2016 00:00,8.6,ug m-3,R
BL0,O3,21/09/2016 00:00,28,ug m-3,R
BL0,O3,22/09/2016 00:00,30.1,ug m-3,R
BL0,O3,23/09/2016 00:00,29.8,ug m-3,R
BL0,O3,24/09/2016 00:00,45.1,ug m-3,R
BL0,O3,25/09/2016 00:00,44.4,ug m-3,R
BL0,O3,26/09/2016 00:00,22.6,ug m-3,R
BL0,O3,27/09/2016 00:00,18.7,ug m-3,R
BL0,O3,28/09/2016 00:00,26.4,ug m-3,R
BL0,O3,29/09/2016 00:00,26.7,ug m-3,R
BL0,O3,30/09/2016 00:00,27.1,ug m-3,R
BL0,O3,01/10/2016 00:00,17.7,ug m-3,R
BL0,O3,02/10/2016 00:00,19.6,ug m-3,R
BL0,O3,03/10/2016 00:00,12.1,ug m-3,R
BL0,O3,04/10/2016 00:00,18.4,ug m-3,R
BL0,O3,05/10/2016 00:00,27.5,ug m-3,R
BL0,O3,06/10/2016 00:00,24.4,ug m-3,R
BL0,O3,07/10/2016 00:00,10.6,ug m-3,R
BL0,O3,08/10/2016 00:00,16.6,ug m-3,R
BL0,O3,09/10/2016 00:00,21.5,ug m-3,R
BL0,O3,10/10/2016 00:00,13,ug m-3,R
BL0,O3,11/10/2016 00:00,7.5,ug m-3,R
BL0,O3,12/10/2016 00:00,8.7,ug m-3,R
BL0,O3,13/10/2016 00:00,6.4,ug m-3,R
BL0,O3,14/10/2016 00:00,4.7,ug m-3,R
BL0,O3,15/10/2016 00:00,15.9,ug m-3,R
BL0,O3,16/10/2016 00:00,24.4,ug m-3,R
BL0,O3,17/10/2016 00:00,23.6,ug m-3,R
BL0,O3,18/10/2016 00:00,24.4,ug m-3,R
BL0,O3,19/10/2016 00:00,14.2,ug m-3,R
BL0,O3,20/10/2016 00:00,12.9,ug m-3,R
BL0,O3,21/10/2016 00:00,10.3,ug m-3,R
BL0,O3,22/10/2016 00:00,11.3,ug m-3,R
BL0,O3,23/10/2016 00:00,14.3,ug m-3,R
BL0,O3,24/10/2016 00:00,8.3,ug m-3,R
BL0,O3,25/10/2016 00:00,2.1,ug m-3,R
BL0,O3,26/10/2016 00:00,13.2,ug m-3,R
BL0,O3,27/10/2016 00:00,18.3,ug m-3,R
BL0,O3,28/10/2016 00:00,19.5,ug m-3,R
BL0,O3,29/10/2016 00:00,6,ug m-3,R
BL0,O3,30/10/2016 00:00,1.5,ug m-3,R
BL0,O3,31/10/2016 00:00,1.5,ug m-3,R
BL0,O3,01/11/2016 00:00,6.2,ug m-3,R
BL0,O3,02/11/2016 00:00,6.3,ug m-3,R
BL0,O3,03/11/2016 00:00,7,ug m-3,R
BL0,O3,04/11/2016 00:00,10.3,ug m-3,R
BL0,O3,05/11/2016 00:00,11,ug m-3,R
BL0,O3,06/11/2016 00:00,19.4,ug m-3,R
BL0,O3,07/11/2016 00:00,17.1,ug m-3,R
BL0,O3,08/11/2016 00:00,6.1,ug m-3,R
BL0,O3,09/11/2016 00:00,6.6,ug m-3,R
BL0,O3,10/11/2016 00:00,6.5,ug m-3,R
BL0,O3,11/11/2016 00:00,6.8,ug m-3,R
BL0,O3,12/11/2016 00:00,8,ug m-3,R
BL0,O3,13/11/2016 00:00,9.2,ug m-3,R
BL0,O3,14/11/2016 00:00,5.5,ug m-3,R
BL0,O3,15/11/2016 00:00,10.4,ug m-3,R
BL0,O3,16/11/2016 00:00,22.5,ug m-3,R
BL0,O3,17/11/2016 00:00,32.7,ug m-3,R
BL0,O3,18/11/2016 00:00,29.7,ug m-3,R
BL0,O3,19/11/2016 00:00,21.1,ug m-3,R
BL0,O3,20/11/2016 00:00,22.1,ug m-3,R
BL0,O3,21/11/2016 00:00,21.1,ug m-3,R
BL0,O3,22/11/2016 00:00,33.5,ug m-3,R
BL0,O3,23/11/2016 00:00,5.4,ug m-3,R
BL0,O3,24/11/2016 00:00,27.4,ug m-3,R
BL0,O3,25/11/2016 00:00,22.3,ug m-3,R
BL0,O3,26/11/2016 00:00,4.5,ug m-3,R
BL0,O3,27/11/2016 00:00,17.5,ug m-3,R
BL0,O3,28/11/2016 00:00,16.4,ug m-3,R
BL0,O3,29/11/2016 00:00,2.6,ug m-3,R
BL0,O3,30/11/2016 00:00,2.5,ug m-3,R
BL0,O3,01/12/2016 00:00,1.9,ug m-3,R
BL0,O3,02/12/2016 00:00,1.4,ug m-3,R
BL0,O3,03/12/2016 00:00,17,ug m-3,R
BL0,O3,04/12/2016 00:00,7.9,ug m-3,R
BL0,O3,05/12/2016 00:00,1.5,ug m-3,R
BL0,O3,06/12/2016 00:00,2.6,ug m-3,R
BL0,O3,07/12/2016 00:00,6.6,ug m-3,R
BL0,O3,08/12/2016 00:00,11,ug m-3,R
BL0,O3,09/12/2016 00:00,11.4,ug m-3,R
BL0,O3,10/12/2016 00:00,18.6,ug m-3,R
BL0,O3,11/12/2016 00:00,11.8,ug m-3,R
BL0,O3,12/12/2016 00:00,6.4,ug m-3,R
BL0,O3,13/12/2016 00:00,11.4,ug m-3,R
BL0,O3,14/12/2016 00:00,7.4,ug m-3,R
BL0,O3,15/12/2016 00:00,2.1,ug m-3,R
BL0,O3,16/12/2016 00:00,1.8,ug m-3,R
BL0,O3,17/12/2016 00:00,1.1,ug m-3,R
BL0,O3,18/12/2016 00:00,1,ug m-3,R
BL0,O3,19/12/2016 00:00,1.8,ug m-3,R
BL0,O3,20/12/2016 00:00,4.1,ug m-3,R
BL0,O3,21/12/2016 00:00,21.2,ug m-3,R
BL0,O3,22/12/2016 00:00,9.3,ug m-3,R
BL0,O3,23/12/2016 00:00,30.2,ug m-3,R
BL0,O3,24/12/2016 00:00,40.5,ug m-3,R
BL0,O3,25/12/2016 00:00,54.6,ug m-3,R
BL0,O3,26/12/2016 00:00,33.1,ug m-3,R
BL0,O3,27/12/2016 00:00,4.1,ug m-3,R
BL0,O3,28/12/2016 00:00,1.2,ug m-3,R
BL0,O3,29/12/2016 00:00,1.5,ug m-3,R
BL0,O3,30/12/2016 00:00,1.9,ug m-3,R
BL0,O3,31/12/2016 00:00,10,ug m-3,R
BL0,O3,01/01/2017 00:00,30,ug m-3,R
BL0,O3,02/01/2017 00:00,18.2,ug m-3,R
BL0,O3,03/01/2017 00:00,6,ug m-3,R
BL0,O3,04/01/2017 00:00,13.8,ug m-3,R
BL0,O3,05/01/2017 00:00,7.5,ug m-3,R
BL0,O3,06/01/2017 00:00,9.8,ug m-3,R
BL0,O3,07/01/2017 00:00,7,ug m-3,R
BL0,O3,08/01/2017 00:00,6.4,ug m-3,R
BL0,O3,09/01/2017 00:00,19,ug m-3,R
BL0,O3,10/01/2017 00:00,11.7,ug m-3,R
BL0,O3,11/01/2017 00:00,25.7,ug m-3,R
BL0,O3,12/01/2017 00:00,29.3,ug m-3,R
BL0,O3,13/01/2017 00:00,26.3,ug m-3,R
BL0,O3,14/01/2017 00:00,15.6,ug m-3,R
BL0,O3,15/01/2017 00:00,9.8,ug m-3,R
BL0,O3,16/01/2017 00:00,9.1,ug m-3,R
BL0,O3,17/01/2017 00:00,8.9,ug m-3,R
BL0,O3,18/01/2017 00:00,3.4,ug m-3,R
BL0,O3,19/01/2017 00:00,2,ug m-3,R
BL0,O3,20/01/2017 00:00,3,ug m-3,R
BL0,O3,21/01/2017 00:00,4.1,ug m-3,R
BL0,O3,22/01/2017 00:00,3.4,ug m-3,R
BL0,O3,23/01/2017 00:00,1.7,ug m-3,R
BL0,O3,24/01/2017 00:00,2.6,ug m-3,R
BL0,O3,25/01/2017 00:00,4.9,ug m-3,R
BL0,O3,26/01/2017 00:00,10.3,ug m-3,R
BL0,O3,27/01/2017 00:00,3.5,ug m-3,R
BL0,O3,28/01/2017 00:00,28.7,ug m-3,R
BL0,O3,29/01/2017 00:00,34.4,ug m-3,R
BL0,O3,30/01/2017 00:00,14.5,ug m-3,R
BL0,O3,31/01/2017 00:00,5,ug m-3,R
BL0,O3,01/02/2017 00:00,12.1,ug m-3,R
BL0,O3,02/02/2017 00:00,33.7,ug m-3,R
BL0,O3,03/02/2017 00:00,45.2,ug m-3,R
BL0,O3,04/02/2017 00:00,19.3,ug m-3,R
BL0,O3,05/02/2017 00:00,11.2,ug m-3,R
BL0,O3,06/02/2017 00:00,13.6,ug m-3,R
BL0,O3,07/02/2017 00:00,16.4,ug m-3,R
BL0,O3,08/02/2017 00:00,8.3,ug m-3,R
BL0,O3,09/02/2017 00:00,14.4,ug m-3,R
BL0,O3,10/02/2017 00:00,8.4,ug m-3,R
BL0,O3,11/02/2017 00:00,11.4,ug m-3,R
BL0,O3,12/02/2017 00:00,9.4,ug m-3,R
BL0,O3,13/02/2017 00:00,8.9,ug m-3,R
BL0,O3,14/02/2017 00:00,5.3,ug m-3,R
BL0,O3,15/02/2017 00:00,17.6,ug m-3,R
BL0,O3,16/02/2017 00:00,28.7,ug m-3,R
BL0,O3,17/02/2017 00:00,22.1,ug m-3,R
BL0,O3,18/02/2017 00:00,39.6,ug m-3,R
BL0,O3,19/02/2017 00:00,30.6,ug m-3,R
BL0,O3,20/02/2017 00:00,,ug m-3,R
BL0,O3,21/02/2017 00:00,,ug m-3,R
BL0,O3,22/02/2017 00:00,46.4,ug m-3,R
BL0,O3,23/02/2017 00:00,52.3,ug m-3,R
BL0,O3,24/02/2017 00:00,29.9,ug m-3,R
BL0,O3,25/02/2017 00:00,55.6,ug m-3,R
BL0,O3,26/02/2017 00:00,61.6,ug m-3,R
BL0,O3,27/02/2017 00:00,57.2,ug m-3,R
BL0,O3,28/02/2017 00:00,47.8,ug m-3,R
BL0,O3,01/03/2017 00:00,43.5,ug m-3,R
BL0,O3,02/03/2017 00:00,52.2,ug m-3,R
BL0,O3,03/03/2017 00:00,22.2,ug m-3,R
BL0,O3,04/03/2017 00:00,53.6,ug m-3,R
BL0,O3,05/03/2017 00:00,57.2,ug m-3,R
BL0,O3,06/03/2017 00:00,26.2,ug m-3,R
BL0,O3,07/03/2017 00:00,38.4,ug m-3,R
BL0,O3,08/03/2017 00:00,31.4,ug m-3,R
BL0,O3,09/03/2017 00:00,30.9,ug m-3,R
BL0,O3,10/03/2017 00:00,26.4,ug m-3,R
BL0,O3,11/03/2017 00:00,26.7,ug m-3,R
BL0,O3,12/03/2017 00:00,13.5,ug m-3,R
BL0,O3,13/03/2017 00:00,31.2,ug m-3,R
BL0,O3,14/03/2017 00:00,27.1,ug m-3,R
BL0,O3,15/03/2017 00:00,14.3,ug m-3,R
BL0,O3,16/03/2017 00:00,24,ug m-3,R
BL0,O3,17/03/2017 00:00,45.4,ug m-3,R
BL0,O3,18/03/2017 00:00,43.7,ug m-3,R
BL0,O3,19/03/2017 00:00,57.5,ug m-3,R
BL0,O3,20/03/2017 00:00,51.3,ug m-3,R
BL0,O3,21/03/2017 00:00,53.4,ug m-3,R
BL0,O3,22/03/2017 00:00,41.6,ug m-3,R
BL0,O3,23/03/2017 00:00,30.5,ug m-3,R
BL0,O3,24/03/2017 00:00,29.1,ug m-3,R
BL0,O3,25/03/2017 00:00,45.1,ug m-3,R
BL0,O3,26/03/2017 00:00,46,ug m-3,R
BL0,O3,27/03/2017 00:00,23.6,ug m-3,R
BL0,O3,28/03/2017 00:00,35.3,ug m-3,R
BL0,O3,29/03/2017 00:00,55.6,ug m-3,R
BL0,O3,30/03/2017 00:00,49.9,ug m-3,R
BL0,O3,31/03/2017 00:00,58.2,ug m-3,R
BL0,O3,01/04/2017 00:00,63.4,ug m-3,R
BL0,O3,02/04/2017 00:00,40.7,ug m-3,R
BL0,O3,03/04/2017 00:00,41.8,ug m-3,R
BL0,O3,04/04/2017 00:00,30.9,ug m-3,R
BL0,O3,05/04/2017 00:00,32.8,ug m-3,R
BL0,O3,06/04/2017 00:00,30.1,ug m-3,R
BL0,O3,07/04/2017 00:00,34.8,ug m-3,R
BL0,O3,08/04/2017 00:00,45.3,ug m-3,R
BL0,O3,09/04/2017 00:00,58.8,ug m-3,R
BL0,O3,10/04/2017 00:00,43.8,ug m-3,R
BL0,O3,11/04/2017 00:00,48.4,ug m-3,R
BL0,O3,12/04/2017 00:00,45.5,ug m-3,R
BL0,O3,13/04/2017 00:00,46.5,ug m-3,R
BL0,O3,14/04/2017 00:00,53.4,ug m-3,R
BL0,O3,15/04/2017 00:00,58.1,ug m-3,R
BL0,O3,16/04/2017 00:00,52.9,ug m-3,R
BL0,O3,17/04/2017 00:00,51,ug m-3,R
BL0,O3,18/04/2017 00:00,47.9,ug m-3,R
BL0,O3,19/04/2017 00:00,54.5,ug m-3,R
BL0,O3,20/04/2017 00:00,50.5,ug m-3,R
BL0,O3,21/04/2017 00:00,21.8,ug m-3,R
BL0,O3,22/04/2017 00:00,44.1,ug m-3,R
BL0,O3,23/04/2017 00:00,63,ug m-3,R
BL0,O3,24/04/2017 00:00,30.8,ug m-3,R
BL0,O3,25/04/2017 00:00,38.8,ug m-3,R
BL0,O3,26/04/2017 00:00,30,ug m-3,R
BL0,O3,27/04/2017 00:00,24.5,ug m-3,R
BL0,O3,28/04/2017 00:00,28.4,ug m-3,R
BL0,O3,29/04/2017 00:00,46.6,ug m-3,R
BL0,O3,30/04/2017 00:00,49.8,ug m-3,R
BL0,O3,01/05/2017 00:00,51.7,ug m-3,R
BL0,O3,02/05/2017 00:00,32,ug m-3,R
BL0,O3,03/05/2017 00:00,33.5,ug m-3,R
BL0,O3,04/05/2017 00:00,37.9,ug m-3,R
BL0,O3,05/05/2017 00:00,54.4,ug m-3,R
BL0,O3,06/05/2017 00:00,36.9,ug m-3,R
BL0,O3,07/05/2017 00:00,48.5,ug m-3,R
BL0,O3,08/05/2017 00:00,38.1,ug m-3,R
BL0,O3,09/05/2017 00:00,46.6,ug m-3,R
BL0,O3,10/05/2017 00:00,49.3,ug m-3,R
BL0,O3,11/05/2017 00:00,26.3,ug m-3,R
BL0,O3,12/05/2017 00:00,41.9,ug m-3,R
BL0,O3,13/05/2017 00:00,67.8,ug m-3,R
BL0,O3,14/05/2017 00:00,55.6,ug m-3,R
BL0,O3,15/05/2017 00:00,36.5,ug m-3,R
BL0,O3,16/05/2017 00:00,30.9,ug m-3,R
BL0,O3,17/05/2017 00:00,10.6,ug m-3,R
BL0,O3,18/05/2017 00:00,22.9,ug m-3,R
BL0,O3,19/05/2017 00:00,32.9,ug m-3,R
BL0,O3,20/05/2017 00:00,48.6,ug m-3,R
BL0,O3,21/05/2017 00:00,56.7,ug m-3,R
BL0,O3,22/05/2017 00:00,49.3,ug m-3,R
BL0,O3,23/05/2017 00:00,23.4,ug m-3,R
BL0,O3,24/05/2017 00:00,33.7,ug m-3,R
BL0,O3,25/05/2017 00:00,37,ug m-3,R
BL0,O3,26/05/2017 00:00,40.5,ug m-3,R
BL0,O3,27/05/2017 00:00,48.2,ug m-3,R
BL0,O3,28/05/2017 00:00,37.6,ug m-3,R
BL0,O3,29/05/2017 00:00,47.5,ug m-3,R
BL0,O3,30/05/2017 00:00,40.3,ug m-3,R
BL0,O3,31/05/2017 00:00,19.5,ug m-3,R
BL0,O3,01/06/2017 00:00,41.9,ug m-3,R
BL0,O3,02/06/2017 00:00,32.3,ug m-3,R
BL0,O3,03/06/2017 00:00,41.3,ug m-3,R
BL0,O3,04/06/2017 00:00,50.2,ug m-3,R
BL0,O3,05/06/2017 00:00,53.2,ug m-3,R
BL0,O3,06/06/2017 00:00,41,ug m-3,R
BL0,O3,07/06/2017 00:00,41.9,ug m-3,R
BL0,O3,08/06/2017 00:00,42.4,ug m-3,R
BL0,O3,09/06/2017 00:00,43.3,ug m-3,R
BL0,O3,10/06/2017 00:00,45,ug m-3,R
BL0,O3,11/06/2017 00:00,46,ug m-3,R
BL0,O3,12/06/2017 00:00,39.5,ug m-3,R
BL0,O3,13/06/2017 00:00,28.9,ug m-3,R
BL0,O3,14/06/2017 00:00,42.9,ug m-3,R
BL0,O3,15/06/2017 00:00,39.5,ug m-3,R
BL0,O3,16/06/2017 00:00,28.9,ug m-3,R
BL0,O3,17/06/2017 00:00,38.6,ug m-3,R
BL0,O3,18/06/2017 00:00,68.7,ug m-3,R
BL0,O3,19/06/2017 00:00,64,ug m-3,R
BL0,O3,20/06/2017 00:00,47,ug m-3,R
BL0,O3,21/06/2017 00:00,65.9,ug m-3,R
BL0,O3,22/06/2017 00:00,55.3,ug m-3,R
BL0,O3,23/06/2017 00:00,45.6,ug m-3,R
BL0,O3,24/06/2017 00:00,35.6,ug m-3,R
BL0,O3,25/06/2017 00:00,36.1,ug m-3,R
BL0,O3,26/06/2017 00:00,42.3,ug m-3,R
BL0,O3,27/06/2017 00:00,15.8,ug m-3,R
BL0,O3,28/06/2017 00:00,20.5,ug m-3,R
BL0,O3,29/06/2017 00:00,27.3,ug m-3,R
BL0,O3,30/06/2017 00:00,26.4,ug m-3,R
BL0,O3,01/07/2017 00:00,34,ug m-3,R
BL0,O3,02/07/2017 00:00,36.3,ug m-3,R
BL0,O3,03/07/2017 00:00,27.8,ug m-3,R
BL0,O3,04/07/2017 00:00,30.5,ug m-3,R
BL0,O3,05/07/2017 00:00,31.9,ug m-3,R
BL0,O3,06/07/2017 00:00,40.5,ug m-3,R
BL0,O3,07/07/2017 00:00,41.1,ug m-3,R
BL0,O3,08/07/2017 00:00,36.5,ug m-3,R
BL0,O3,09/07/2017 00:00,63.7,ug m-3,R
BL0,O3,10/07/2017 00:00,36,ug m-3,R
BL0,O3,11/07/2017 00:00,26.6,ug m-3,R
BL0,O3,12/07/2017 00:00,25.5,ug m-3,R
BL0,O3,13/07/2017 00:00,43.7,ug m-3,R
BL0,O3,14/07/2017 00:00,21.8,ug m-3,R
BL0,O3,15/07/2017 00:00,21.4,ug m-3,R
BL0,O3,16/07/2017 00:00,12.9,ug m-3,R
BL0,O3,17/07/2017 00:00,39.5,ug m-3,R
BL0,O3,18/07/2017 00:00,55.9,ug m-3,R
BL0,O3,19/07/2017 00:00,42.1,ug m-3,R
BL0,O3,20/07/2017 00:00,24.9,ug m-3,R
BL0,O3,21/07/2017 00:00,37.9,ug m-3,R
BL0,O3,22/07/2017 00:00,29,ug m-3,R
BL0,O3,23/07/2017 00:00,18.9,ug m-3,R
BL0,O3,24/07/2017 00:00,17.8,ug m-3,R
BL0,O3,25/07/2017 00:00,29.1,ug m-3,R
BL0,O3,26/07/2017 00:00,21.6,ug m-3,R
BL0,O3,27/07/2017 00:00,25.2,ug m-3,R
BL0,O3,28/07/2017 00:00,32.8,ug m-3,R
BL0,O3,29/07/2017 00:00,23.6,ug m-3,R
BL0,O3,30/07/2017 00:00,39.9,ug m-3,R
BL0,O3,31/07/2017 00:00,39.9,ug m-3,R
BL0,O3,01/08/2017 00:00,36.8,ug m-3,R
BL0,O3,02/08/2017 00:00,30.6,ug m-3,R
BL0,O3,03/08/2017 00:00,40.7,ug m-3,R
