Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
MY1,NO,19/06/2012 00:00,163.10001,ug m-3,R
MY1,NO,20/06/2012 00:00,129,ug m-3,R
MY1,NO,21/06/2012 00:00,179.8,ug m-3,R
MY1,NO,22/06/2012 00:00,168.3,ug m-3,R
MY1,NO,23/06/2012 00:00,119.6,ug m-3,R
MY1,NO,24/06/2012 00:00,60.1,ug m-3,R
MY1,NO,25/06/2012 00:00,88.1,ug m-3,R
MY1,NO,26/06/2012 00:00,247.89999,ug m-3,R
MY1,NO,27/06/2012 00:00,237.2,ug m-3,R
MY1,NO,28/06/2012 00:00,180.8,ug m-3,R
MY1,NO,29/06/2012 00:00,179.3,ug m-3,R
MY1,NO,30/06/2012 00:00,107.9,ug m-3,R
MY1,NO,01/07/2012 00:00,110.6,ug m-3,R
MY1,NO,02/07/2012 00:00,177.8,ug m-3,R
MY1,NO,03/07/2012 00:00,193,ug m-3,R
MY1,NO,04/07/2012 00:00,202.7,ug m-3,R
MY1,NO,05/07/2012 00:00,158.89999,ug m-3,R
MY1,NO,06/07/2012 00:00,272.70001,ug m-3,R
MY1,NO,07/07/2012 00:00,151,ug m-3,R
MY1,NO,08/07/2012 00:00,64.6,ug m-3,R
MY1,NO,09/07/2012 00:00,262.60001,ug m-3,R
MY1,NO,10/07/2012 00:00,253.2,ug m-3,R
MY1,NO,11/07/2012 00:00,181.5,ug m-3,R
MY1,NO,12/07/2012 00:00,203.10001,ug m-3,R
MY1,NO,13/07/2012 00:00,252.10001,ug m-3,R
MY1,NO,14/07/2012 00:00,86.8,ug m-3,R
MY1,NO,15/07/2012 00:00,73.7,ug m-3,R
MY1,NO,16/07/2012 00:00,220.60001,ug m-3,R
MY1,NO,17/07/2012 00:00,196.8,ug m-3,R
MY1,NO,18/07/2012 00:00,215.39999,ug m-3,R
MY1,NO,19/07/2012 00:00,125.7,ug m-3,R
MY1,NO,20/07/2012 00:00,48.8,ug m-3,R
MY1,NO,21/07/2012 00:00,44.9,ug m-3,R
MY1,NO,22/07/2012 00:00,106.9,ug m-3,R
MY1,NO,23/07/2012 00:00,203.5,ug m-3,R
MY1,NO,24/07/2012 00:00,179.89999,ug m-3,R
MY1,NO,25/07/2012 00:00,79.9,ug m-3,R
MY1,NO,26/07/2012 00:00,120.8,ug m-3,R
MY1,NO,27/07/2012 00:00,53.3,ug m-3,R
MY1,NO,28/07/2012 00:00,88.6,ug m-3,R
MY1,NO,29/07/2012 00:00,137,ug m-3,R
MY1,NO,30/07/2012 00:00,199.60001,ug m-3,R
MY1,NO,31/07/2012 00:00,182.2,ug m-3,R
MY1,NO,01/08/2012 00:00,166.7,ug m-3,R
MY1,NO,02/08/2012 00:00,183.7,ug m-3,R
MY1,NO,03/08/2012 00:00,166.89999,ug m-3,R
MY1,NO,04/08/2012 00:00,113.6,ug m-3,R
MY1,NO,05/08/2012 00:00,123.7,ug m-3,R
MY1,NO,06/08/2012 00:00,153.3,ug m-3,R
MY1,NO,07/08/2012 00:00,228.7,ug m-3,R
MY1,NO,08/08/2012 00:00,90.8,ug m-3,R
MY1,NO,09/08/2012 00:00,88,ug m-3,R
MY1,NO,10/08/2012 00:00,86.5,ug m-3,R
MY1,NO,11/08/2012 00:00,63,ug m-3,R
MY1,NO,12/08/2012 00:00,80.9,ug m-3,R
MY1,NO,13/08/2012 00:00,183,ug m-3,R
MY1,NO,14/08/2012 00:00,151.5,ug m-3,R
MY1,NO,15/08/2012 00:00,109.4,ug m-3,R
MY1,NO,16/08/2012 00:00,140,ug m-3,R
MY1,NO,17/08/2012 00:00,119.5,ug m-3,R
MY1,NO,18/08/2012 00:00,101.7,ug m-3,R
MY1,NO,19/08/2012 00:00,60.1,ug m-3,R
MY1,NO,20/08/2012 00:00,142.7,ug m-3,R
MY1,NO,21/08/2012 00:00,166.2,ug m-3,R
MY1,NO,22/08/2012 00:00,158.89999,ug m-3,R
MY1,NO,23/08/2012 00:00,176.10001,ug m-3,R
MY1,NO,24/08/2012 00:00,159.10001,ug m-3,R
MY1,NO,25/08/2012 00:00,120.8,ug m-3,R
MY1,NO,26/08/2012 00:00,63,ug m-3,R
MY1,NO,27/08/2012 00:00,93.4,ug m-3,R
MY1,NO,28/08/2012 00:00,154.60001,ug m-3,R
MY1,NO,29/08/2012 00:00,146.10001,ug m-3,R
MY1,NO,30/08/2012 00:00,81.9,ug m-3,R
MY1,NO,31/08/2012 00:00,33.9,ug m-3,R
MY1,NO,01/09/2012 00:00,137.60001,ug m-3,R
MY1,NO,02/09/2012 00:00,133.8,ug m-3,R
MY1,NO,03/09/2012 00:00,98.4,ug m-3,R
MY1,NO,04/09/2012 00:00,99.1,ug m-3,R
MY1,NO,05/09/2012 00:00,35.5,ug m-3,R
MY1,NO,06/09/2012 00:00,244.10001,ug m-3,R
MY1,NO,07/09/2012 00:00,202.2,ug m-3,R
MY1,NO,08/09/2012 00:00,178.7,ug m-3,R
MY1,NO,09/09/2012 00:00,113.1,ug m-3,R
MY1,NO,10/09/2012 00:00,145.8,ug m-3,R
MY1,NO,11/09/2012 00:00,93.5,ug m-3,R
MY1,NO,12/09/2012 00:00,,ug m-3,R
MY1,NO,13/09/2012 00:00,,ug m-3,R
MY1,NO,14/09/2012 00:00,,ug m-3,R
MY1,NO,15/09/2012 00:00,,ug m-3,R
MY1,NO,16/09/2012 00:00,143.60001,ug m-3,R
MY1,NO,17/09/2012 00:00,205.8,ug m-3,R
MY1,NO,18/09/2012 00:00,99.7,ug m-3,R
MY1,NO,19/09/2012 00:00,106.6,ug m-3,R
MY1,NO,20/09/2012 00:00,278,ug m-3,R
MY1,NO,21/09/2012 00:00,184.39999,ug m-3,R
MY1,NO,22/09/2012 00:00,45,ug m-3,R
MY1,NO,23/09/2012 00:00,66.6,ug m-3,R
MY1,NO,24/09/2012 00:00,195.2,ug m-3,R
MY1,NO,25/09/2012 00:00,194.39999,ug m-3,R
MY1,NO,26/09/2012 00:00,238.8,ug m-3,R
MY1,NO,27/09/2012 00:00,101.4,ug m-3,R
MY1,NO,28/09/2012 00:00,280.70001,ug m-3,R
MY1,NO,29/09/2012 00:00,119.3,ug m-3,R
MY1,NO,30/09/2012 00:00,125.2,ug m-3,R
MY1,NO,01/10/2012 00:00,230.5,ug m-3,R
MY1,NO,02/10/2012 00:00,194.5,ug m-3,R
MY1,NO,03/10/2012 00:00,246.7,ug m-3,R
MY1,NO,04/10/2012 00:00,264.89999,ug m-3,R
MY1,NO,05/10/2012 00:00,145.89999,ug m-3,R
MY1,NO,06/10/2012 00:00,61.2,ug m-3,R
MY1,NO,07/10/2012 00:00,95.1,ug m-3,R
MY1,NO,08/10/2012 00:00,155.89999,ug m-3,R
MY1,NO,09/10/2012 00:00,118.8,ug m-3,R
MY1,NO,10/10/2012 00:00,148.8,ug m-3,R
MY1,NO,11/10/2012 00:00,219.10001,ug m-3,R
MY1,NO,12/10/2012 00:00,224.2,ug m-3,R
MY1,NO,13/10/2012 00:00,153.3,ug m-3,R
MY1,NO,14/10/2012 00:00,79.6,ug m-3,R
MY1,NO,15/10/2012 00:00,272,ug m-3,R
MY1,NO,16/10/2012 00:00,227.2,ug m-3,R
MY1,NO,17/10/2012 00:00,212.2,ug m-3,R
MY1,NO,18/10/2012 00:00,251.10001,ug m-3,R
MY1,NO,19/10/2012 00:00,113.4,ug m-3,R
MY1,NO,20/10/2012 00:00,188.39999,ug m-3,R
MY1,NO,21/10/2012 00:00,20.5,ug m-3,R
MY1,NO,22/10/2012 00:00,56.7,ug m-3,R
MY1,NO,23/10/2012 00:00,59.4,ug m-3,R
MY1,NO,24/10/2012 00:00,87,ug m-3,R
MY1,NO,25/10/2012 00:00,38.8,ug m-3,R
MY1,NO,26/10/2012 00:00,23.5,ug m-3,R
MY1,NO,27/10/2012 00:00,25.3,ug m-3,R
MY1,NO,28/10/2012 00:00,197.60001,ug m-3,R
MY1,NO,29/10/2012 00:00,189,ug m-3,R
MY1,NO,30/10/2012 00:00,248.2,ug m-3,R
MY1,NO,31/10/2012 00:00,243.3,ug m-3,R
MY1,NO,01/11/2012 00:00,287,ug m-3,R
MY1,NO,02/11/2012 00:00,301.5,ug m-3,R
MY1,NO,03/11/2012 00:00,208.3,ug m-3,R
MY1,NO,04/11/2012 00:00,139,ug m-3,R
MY1,NO,05/11/2012 00:00,78.3,ug m-3,R
MY1,NO,06/11/2012 00:00,322.29999,ug m-3,R
MY1,NO,07/11/2012 00:00,310.29999,ug m-3,R
MY1,NO,08/11/2012 00:00,266.29999,ug m-3,R
MY1,NO,09/11/2012 00:00,291.5,ug m-3,R
MY1,NO,10/11/2012 00:00,200.10001,ug m-3,R
MY1,NO,11/11/2012 00:00,207.10001,ug m-3,R
MY1,NO,12/11/2012 00:00,275.39999,ug m-3,R
MY1,NO,13/11/2012 00:00,234.5,ug m-3,R
MY1,NO,14/11/2012 00:00,224.3,ug m-3,R
MY1,NO,15/11/2012 00:00,202.39999,ug m-3,R
MY1,NO,16/11/2012 00:00,260.60001,ug m-3,R
MY1,NO,17/11/2012 00:00,103.1,ug m-3,R
MY1,NO,18/11/2012 00:00,185.39999,ug m-3,R
MY1,NO,19/11/2012 00:00,204.10001,ug m-3,R
MY1,NO,20/11/2012 00:00,203.8,ug m-3,R
MY1,NO,21/11/2012 00:00,,ug m-3,R
MY1,NO,22/11/2012 00:00,,ug m-3,R
MY1,NO,23/11/2012 00:00,,ug m-3,R
MY1,NO,24/11/2012 00:00,,ug m-3,R
MY1,NO,25/11/2012 00:00,,ug m-3,R
MY1,NO,26/11/2012 00:00,,ug m-3,R
MY1,NO,27/11/2012 00:00,,ug m-3,R
MY1,NO,28/11/2012 00:00,49.2,ug m-3,R
MY1,NO,29/11/2012 00:00,87.8,ug m-3,R
MY1,NO,30/11/2012 00:00,280,ug m-3,R
MY1,NO,01/12/2012 00:00,184.10001,ug m-3,R
MY1,NO,02/12/2012 00:00,218.10001,ug m-3,R
MY1,NO,03/12/2012 00:00,239.2,ug m-3,R
MY1,NO,04/12/2012 00:00,212.2,ug m-3,R
MY1,NO,05/12/2012 00:00,87.3,ug m-3,R
MY1,NO,06/12/2012 00:00,355.89999,ug m-3,R
MY1,NO,07/12/2012 00:00,74.5,ug m-3,R
MY1,NO,08/12/2012 00:00,146.89999,ug m-3,R
MY1,NO,09/12/2012 00:00,85.8,ug m-3,R
MY1,NO,10/12/2012 00:00,50.5,ug m-3,R
MY1,NO,11/12/2012 00:00,153.2,ug m-3,R
MY1,NO,12/12/2012 00:00,395.20001,ug m-3,R
MY1,NO,13/12/2012 00:00,225.8,ug m-3,R
MY1,NO,14/12/2012 00:00,,ug m-3,R
MY1,NO,15/12/2012 00:00,,ug m-3,R
MY1,NO,16/12/2012 00:00,,ug m-3,R
MY1,NO,17/12/2012 00:00,,ug m-3,R
MY1,NO,18/12/2012 00:00,124.5,ug m-3,R
MY1,NO,19/12/2012 00:00,138.7,ug m-3,R
MY1,NO,20/12/2012 00:00,166.8,ug m-3,R
MY1,NO,21/12/2012 00:00,274.60001,ug m-3,R
MY1,NO,22/12/2012 00:00,141.2,ug m-3,R
MY1,NO,23/12/2012 00:00,108.2,ug m-3,R
MY1,NO,24/12/2012 00:00,76.7,ug m-3,R
MY1,NO,25/12/2012 00:00,52,ug m-3,R
MY1,NO,26/12/2012 00:00,82.9,ug m-3,R
MY1,NO,27/12/2012 00:00,72.6,ug m-3,R
MY1,NO,28/12/2012 00:00,115.7,ug m-3,R
MY1,NO,29/12/2012 00:00,76.4,ug m-3,R
MY1,NO,30/12/2012 00:00,83.9,ug m-3,R
MY1,NO,31/12/2012 00:00,87.7,ug m-3,R
MY1,NO,01/01/2013 00:00,103.6,ug m-3,R
MY1,NO,02/01/2013 00:00,216,ug m-3,R
MY1,NO,03/01/2013 00:00,157.3,ug m-3,R
MY1,NO,04/01/2013 00:00,110.4,ug m-3,R
MY1,NO,05/01/2013 00:00,141.5,ug m-3,R
MY1,NO,06/01/2013 00:00,147.60001,ug m-3,R
MY1,NO,07/01/2013 00:00,193.3,ug m-3,R
MY1,NO,08/01/2013 00:00,193.5,ug m-3,R
MY1,NO,09/01/2013 00:00,108.5,ug m-3,R
MY1,NO,10/01/2013 00:00,169.10001,ug m-3,R
MY1,NO,11/01/2013 00:00,159.89999,ug m-3,R
MY1,NO,12/01/2013 00:00,106.9,ug m-3,R
MY1,NO,13/01/2013 00:00,30.8,ug m-3,R
MY1,NO,14/01/2013 00:00,210.8,ug m-3,R
MY1,NO,15/01/2013 00:00,72,ug m-3,R
MY1,NO,16/01/2013 00:00,130.2,ug m-3,R
MY1,NO,17/01/2013 00:00,276.5,ug m-3,R
MY1,NO,18/01/2013 00:00,130.10001,ug m-3,R
MY1,NO,19/01/2013 00:00,39.4,ug m-3,R
MY1,NO,20/01/2013 00:00,25.4,ug m-3,R
MY1,NO,21/01/2013 00:00,251.3,ug m-3,R
MY1,NO,22/01/2013 00:00,190.10001,ug m-3,R
MY1,NO,23/01/2013 00:00,134.5,ug m-3,R
MY1,NO,24/01/2013 00:00,79,ug m-3,R
MY1,NO,25/01/2013 00:00,212.89999,ug m-3,R
MY1,NO,26/01/2013 00:00,135.60001,ug m-3,R
MY1,NO,27/01/2013 00:00,108.2,ug m-3,R
MY1,NO,28/01/2013 00:00,180.89999,ug m-3,R
MY1,NO,29/01/2013 00:00,169,ug m-3,R
MY1,NO,30/01/2013 00:00,,ug m-3,R
MY1,NO,31/01/2013 00:00,,ug m-3,R
MY1,NO,01/02/2013 00:00,144.39999,ug m-3,R
MY1,NO,02/02/2013 00:00,27.5,ug m-3,R
MY1,NO,03/02/2013 00:00,164.7,ug m-3,R
MY1,NO,04/02/2013 00:00,109.1,ug m-3,R
MY1,NO,05/02/2013 00:00,170,ug m-3,R
MY1,NO,06/02/2013 00:00,31.6,ug m-3,R
MY1,NO,07/02/2013 00:00,67.6,ug m-3,R
MY1,NO,08/02/2013 00:00,64.5,ug m-3,R
MY1,NO,09/02/2013 00:00,134.5,ug m-3,R
MY1,NO,10/02/2013 00:00,68.2,ug m-3,R
MY1,NO,11/02/2013 00:00,49.6,ug m-3,R
MY1,NO,12/02/2013 00:00,38.4,ug m-3,R
MY1,NO,13/02/2013 00:00,169.3,ug m-3,R
MY1,NO,14/02/2013 00:00,126.3,ug m-3,R
MY1,NO,15/02/2013 00:00,187.39999,ug m-3,R
MY1,NO,16/02/2013 00:00,199.2,ug m-3,R
MY1,NO,17/02/2013 00:00,130.8,ug m-3,R
MY1,NO,18/02/2013 00:00,200.89999,ug m-3,R
MY1,NO,19/02/2013 00:00,240.7,ug m-3,R
MY1,NO,20/02/2013 00:00,170,ug m-3,R
MY1,NO,21/02/2013 00:00,116,ug m-3,R
MY1,NO,22/02/2013 00:00,24.5,ug m-3,R
MY1,NO,23/02/2013 00:00,19.3,ug m-3,R
MY1,NO,24/02/2013 00:00,26.7,ug m-3,R
MY1,NO,25/02/2013 00:00,26.1,ug m-3,R
MY1,NO,26/02/2013 00:00,29.4,ug m-3,R
MY1,NO,27/02/2013 00:00,21.7,ug m-3,R
MY1,NO,28/02/2013 00:00,43,ug m-3,R
MY1,NO,01/03/2013 00:00,26,ug m-3,R
MY1,NO,02/03/2013 00:00,35.1,ug m-3,R
MY1,NO,03/03/2013 00:00,114.6,ug m-3,R
MY1,NO,04/03/2013 00:00,158.60001,ug m-3,R
MY1,NO,05/03/2013 00:00,205.7,ug m-3,R
MY1,NO,06/03/2013 00:00,147.89999,ug m-3,R
MY1,NO,07/03/2013 00:00,208.89999,ug m-3,R
MY1,NO,08/03/2013 00:00,149,ug m-3,R
MY1,NO,09/03/2013 00:00,50.5,ug m-3,R
MY1,NO,10/03/2013 00:00,9.5,ug m-3,R
MY1,NO,11/03/2013 00:00,12.9,ug m-3,R
MY1,NO,12/03/2013 00:00,22,ug m-3,R
MY1,NO,13/03/2013 00:00,50.9,ug m-3,R
MY1,NO,14/03/2013 00:00,127.6,ug m-3,R
MY1,NO,15/03/2013 00:00,181.8,ug m-3,R
MY1,NO,16/03/2013 00:00,97.2,ug m-3,R
MY1,NO,17/03/2013 00:00,86.7,ug m-3,R
MY1,NO,18/03/2013 00:00,166.89999,ug m-3,R
MY1,NO,19/03/2013 00:00,145.8,ug m-3,R
MY1,NO,20/03/2013 00:00,55.5,ug m-3,R
MY1,NO,21/03/2013 00:00,181.3,ug m-3,R
MY1,NO,22/03/2013 00:00,137.10001,ug m-3,R
MY1,NO,23/03/2013 00:00,58.7,ug m-3,R
MY1,NO,24/03/2013 00:00,19.4,ug m-3,R
MY1,NO,25/03/2013 00:00,22.1,ug m-3,R
MY1,NO,26/03/2013 00:00,37.4,ug m-3,R
MY1,NO,27/03/2013 00:00,35.2,ug m-3,R
MY1,NO,28/03/2013 00:00,29.1,ug m-3,R
MY1,NO,29/03/2013 00:00,37.5,ug m-3,R
MY1,NO,30/03/2013 00:00,13.2,ug m-3,R
MY1,NO,31/03/2013 00:00,41.7,ug m-3,R
MY1,NO,01/04/2013 00:00,31.1,ug m-3,R
MY1,NO,02/04/2013 00:00,30.3,ug m-3,R
MY1,NO,03/04/2013 00:00,19.3,ug m-3,R
MY1,NO,04/04/2013 00:00,16.8,ug m-3,R
MY1,NO,05/04/2013 00:00,19.4,ug m-3,R
MY1,NO,06/04/2013 00:00,49,ug m-3,R
MY1,NO,07/04/2013 00:00,104.9,ug m-3,R
MY1,NO,08/04/2013 00:00,110.4,ug m-3,R
MY1,NO,09/04/2013 00:00,133.10001,ug m-3,R
MY1,NO,10/04/2013 00:00,127.8,ug m-3,R
MY1,NO,11/04/2013 00:00,131.3,ug m-3,R
MY1,NO,12/04/2013 00:00,185.8,ug m-3,R
MY1,NO,13/04/2013 00:00,134.3,ug m-3,R
MY1,NO,14/04/2013 00:00,73.1,ug m-3,R
MY1,NO,15/04/2013 00:00,146.3,ug m-3,R
MY1,NO,16/04/2013 00:00,155.2,ug m-3,R
MY1,NO,17/04/2013 00:00,125.1,ug m-3,R
MY1,NO,18/04/2013 00:00,219.3,ug m-3,R
MY1,NO,19/04/2013 00:00,68.4,ug m-3,R
MY1,NO,20/04/2013 00:00,75.5,ug m-3,R
MY1,NO,21/04/2013 00:00,97.7,ug m-3,R
MY1,NO,22/04/2013 00:00,186.7,ug m-3,R
MY1,NO,23/04/2013 00:00,149.5,ug m-3,R
MY1,NO,24/04/2013 00:00,228.8,ug m-3,R
MY1,NO,25/04/2013 00:00,196.3,ug m-3,R
MY1,NO,26/04/2013 00:00,37.4,ug m-3,R
MY1,NO,27/04/2013 00:00,23.2,ug m-3,R
MY1,NO,28/04/2013 00:00,107,ug m-3,R
MY1,NO,29/04/2013 00:00,78.7,ug m-3,R
MY1,NO,30/04/2013 00:00,54.8,ug m-3,R
MY1,NO,01/05/2013 00:00,53.6,ug m-3,R
MY1,NO,02/05/2013 00:00,79.2,ug m-3,R
MY1,NO,03/05/2013 00:00,199.60001,ug m-3,R
MY1,NO,04/05/2013 00:00,108.9,ug m-3,R
MY1,NO,05/05/2013 00:00,92.7,ug m-3,R
MY1,NO,06/05/2013 00:00,74.5,ug m-3,R
MY1,NO,07/05/2013 00:00,128.10001,ug m-3,R
MY1,NO,08/05/2013 00:00,175.2,ug m-3,R
MY1,NO,09/05/2013 00:00,165.39999,ug m-3,R
MY1,NO,10/05/2013 00:00,204.89999,ug m-3,R
MY1,NO,11/05/2013 00:00,130.10001,ug m-3,R
MY1,NO,12/05/2013 00:00,94.4,ug m-3,R
MY1,NO,13/05/2013 00:00,178.39999,ug m-3,R
MY1,NO,14/05/2013 00:00,206,ug m-3,R
MY1,NO,15/05/2013 00:00,211.8,ug m-3,R
MY1,NO,16/05/2013 00:00,220.7,ug m-3,R
MY1,NO,17/05/2013 00:00,37.8,ug m-3,R
MY1,NO,18/05/2013 00:00,53,ug m-3,R
MY1,NO,19/05/2013 00:00,35,ug m-3,R
MY1,NO,20/05/2013 00:00,30.7,ug m-3,R
MY1,NO,21/05/2013 00:00,36.1,ug m-3,R
MY1,NO,22/05/2013 00:00,48.4,ug m-3,R
MY1,NO,23/05/2013 00:00,36.5,ug m-3,R
MY1,NO,24/05/2013 00:00,105.8,ug m-3,R
MY1,NO,25/05/2013 00:00,43.5,ug m-3,R
MY1,NO,26/05/2013 00:00,52.9,ug m-3,R
MY1,NO,27/05/2013 00:00,98.3,ug m-3,R
MY1,NO,28/05/2013 00:00,184.8,ug m-3,R
MY1,NO,29/05/2013 00:00,78.8,ug m-3,R
MY1,NO,30/05/2013 00:00,36.6,ug m-3,R
MY1,NO,31/05/2013 00:00,27.9,ug m-3,R
MY1,NO,01/06/2013 00:00,20.6,ug m-3,R
MY1,NO,02/06/2013 00:00,22.5,ug m-3,R
MY1,NO,03/06/2013 00:00,58.7,ug m-3,R
MY1,NO,04/06/2013 00:00,20.6,ug m-3,R
MY1,NO,05/06/2013 00:00,68.2,ug m-3,R
MY1,NO,06/06/2013 00:00,50.5,ug m-3,R
MY1,NO,07/06/2013 00:00,27.3,ug m-3,R
MY1,NO,08/06/2013 00:00,13.3,ug m-3,R
MY1,NO,09/06/2013 00:00,15.2,ug m-3,R
MY1,NO,10/06/2013 00:00,90.8,ug m-3,R
MY1,NO,11/06/2013 00:00,189.89999,ug m-3,R
MY1,NO,12/06/2013 00:00,198.2,ug m-3,R
MY1,NO,13/06/2013 00:00,198.60001,ug m-3,R
MY1,NO,14/06/2013 00:00,222.89999,ug m-3,R
MY1,NO,15/06/2013 00:00,132.89999,ug m-3,R
MY1,NO,16/06/2013 00:00,120.9,ug m-3,R
MY1,NO,17/06/2013 00:00,67.3,ug m-3,R
MY1,NO,18/06/2013 00:00,148.3,ug m-3,R
MY1,NO,19/06/2013 00:00,85.2,ug m-3,R
MY1,NO,20/06/2013 00:00,155.60001,ug m-3,R
MY1,NO,21/06/2013 00:00,246,ug m-3,R
MY1,NO,22/06/2013 00:00,106.9,ug m-3,R
MY1,NO,23/06/2013 00:00,75.3,ug m-3,R
MY1,NO,24/06/2013 00:00,56.3,ug m-3,R
MY1,NO,25/06/2013 00:00,71.5,ug m-3,R
MY1,NO,26/06/2013 00:00,121.8,ug m-3,R
MY1,NO,27/06/2013 00:00,77.8,ug m-3,R
MY1,NO,28/06/2013 00:00,144.39999,ug m-3,R
MY1,NO,29/06/2013 00:00,32.8,ug m-3,R
MY1,NO,30/06/2013 00:00,112.6,ug m-3,R
MY1,NO,01/07/2013 00:00,145.89999,ug m-3,R
MY1,NO,02/07/2013 00:00,212.2,ug m-3,R
MY1,NO,03/07/2013 00:00,129.5,ug m-3,R
MY1,NO,04/07/2013 00:00,219.5,ug m-3,R
MY1,NO,05/07/2013 00:00,113,ug m-3,R
MY1,NO,06/07/2013 00:00,90.3,ug m-3,R
MY1,NO,07/07/2013 00:00,39.4,ug m-3,R
MY1,NO,08/07/2013 00:00,19.2,ug m-3,R
MY1,NO,09/07/2013 00:00,61.1,ug m-3,R
MY1,NO,10/07/2013 00:00,23.1,ug m-3,R
MY1,NO,11/07/2013 00:00,53.6,ug m-3,R
MY1,NO,12/07/2013 00:00,58.8,ug m-3,R
MY1,NO,13/07/2013 00:00,64.3,ug m-3,R
MY1,NO,14/07/2013 00:00,32.8,ug m-3,R
MY1,NO,15/07/2013 00:00,66.4,ug m-3,R
MY1,NO,16/07/2013 00:00,138.7,ug m-3,R
MY1,NO,17/07/2013 00:00,141.2,ug m-3,R
MY1,NO,18/07/2013 00:00,47.3,ug m-3,R
MY1,NO,19/07/2013 00:00,68.5,ug m-3,R
MY1,NO,20/07/2013 00:00,19.5,ug m-3,R
MY1,NO,21/07/2013 00:00,30,ug m-3,R
MY1,NO,22/07/2013 00:00,125.6,ug m-3,R
MY1,NO,23/07/2013 00:00,141.5,ug m-3,R
MY1,NO,24/07/2013 00:00,223.60001,ug m-3,R
MY1,NO,25/07/2013 00:00,194.2,ug m-3,R
MY1,NO,26/07/2013 00:00,218.5,ug m-3,R
MY1,NO,27/07/2013 00:00,77.2,ug m-3,R
MY1,NO,28/07/2013 00:00,88,ug m-3,R
MY1,NO,29/07/2013 00:00,139.89999,ug m-3,R
MY1,NO,30/07/2013 00:00,195.89999,ug m-3,R
MY1,NO,31/07/2013 00:00,182.3,ug m-3,R
MY1,NO,01/08/2013 00:00,123.8,ug m-3,R
MY1,NO,02/08/2013 00:00,199.60001,ug m-3,R
MY1,NO,03/08/2013 00:00,106.3,ug m-3,R
MY1,NO,04/08/2013 00:00,97.1,ug m-3,R
MY1,NO,05/08/2013 00:00,133.7,ug m-3,R
MY1,NO,06/08/2013 00:00,83.2,ug m-3,R
MY1,NO,07/08/2013 00:00,27,ug m-3,R
MY1,NO,08/08/2013 00:00,110.1,ug m-3,R
MY1,NO,09/08/2013 00:00,91.6,ug m-3,R
MY1,NO,10/08/2013 00:00,72,ug m-3,R
MY1,NO,11/08/2013 00:00,73.3,ug m-3,R
MY1,NO,12/08/2013 00:00,,ug m-3,R
MY1,NO,13/08/2013 00:00,,ug m-3,R
MY1,NO,14/08/2013 00:00,,ug m-3,R
MY1,NO,15/08/2013 00:00,223.5,ug m-3,R
MY1,NO,16/08/2013 00:00,222.60001,ug m-3,R
MY1,NO,17/08/2013 00:00,134.10001,ug m-3,R
MY1,NO,18/08/2013 00:00,100.7,ug m-3,R
MY1,NO,19/08/2013 00:00,52,ug m-3,R
MY1,NO,20/08/2013 00:00,171.8,ug m-3,R
MY1,NO,21/08/2013 00:00,206.7,ug m-3,R
MY1,NO,22/08/2013 00:00,171.39999,ug m-3,R
MY1,NO,23/08/2013 00:00,112.6,ug m-3,R
MY1,NO,24/08/2013 00:00,28.4,ug m-3,R
MY1,NO,25/08/2013 00:00,17.8,ug m-3,R
MY1,NO,26/08/2013 00:00,34.3,ug m-3,R
MY1,NO,27/08/2013 00:00,42.3,ug m-3,R
MY1,NO,28/08/2013 00:00,61.5,ug m-3,R
MY1,NO,29/08/2013 00:00,124.5,ug m-3,R
MY1,NO,30/08/2013 00:00,183.39999,ug m-3,R
MY1,NO,31/08/2013 00:00,21.2,ug m-3,R
MY1,NO,01/09/2013 00:00,69.5,ug m-3,R
MY1,NO,02/09/2013 00:00,84.2,ug m-3,R
MY1,NO,03/09/2013 00:00,195.89999,ug m-3,R
MY1,NO,04/09/2013 00:00,142.2,ug m-3,R
MY1,NO,05/09/2013 00:00,87.4,ug m-3,R
MY1,NO,06/09/2013 00:00,213,ug m-3,R
MY1,NO,07/09/2013 00:00,109.4,ug m-3,R
MY1,NO,08/09/2013 00:00,120.4,ug m-3,R
MY1,NO,09/09/2013 00:00,107.1,ug m-3,R
MY1,NO,10/09/2013 00:00,38.4,ug m-3,R
MY1,NO,11/09/2013 00:00,47.8,ug m-3,R
MY1,NO,12/09/2013 00:00,193.10001,ug m-3,R
MY1,NO,13/09/2013 00:00,155.89999,ug m-3,R
MY1,NO,14/09/2013 00:00,54.9,ug m-3,R
MY1,NO,15/09/2013 00:00,135.89999,ug m-3,R
MY1,NO,16/09/2013 00:00,154.89999,ug m-3,R
MY1,NO,17/09/2013 00:00,276.20001,ug m-3,R
MY1,NO,18/09/2013 00:00,57.8,ug m-3,R
MY1,NO,19/09/2013 00:00,294.5,ug m-3,R
MY1,NO,20/09/2013 00:00,161.60001,ug m-3,R
MY1,NO,21/09/2013 00:00,188.10001,ug m-3,R
MY1,NO,22/09/2013 00:00,144.39999,ug m-3,R
MY1,NO,23/09/2013 00:00,251.89999,ug m-3,R
MY1,NO,24/09/2013 00:00,148.89999,ug m-3,R
MY1,NO,25/09/2013 00:00,116,ug m-3,R
MY1,NO,26/09/2013 00:00,126.3,ug m-3,R
MY1,NO,27/09/2013 00:00,152.3,ug m-3,R
MY1,NO,28/09/2013 00:00,84.7,ug m-3,R
