Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
HK6,NOX,03/10/2015 00:00,147.3,ug m-3 as NO2,R
HK6,NOX,04/10/2015 00:00,131,ug m-3 as NO2,R
HK6,NOX,05/10/2015 00:00,108.1,ug m-3 as NO2,R
HK6,NOX,06/10/2015 00:00,125.8,ug m-3 as NO2,R
HK6,NOX,07/10/2015 00:00,186.3,ug m-3 as NO2,R
HK6,NOX,08/10/2015 00:00,253.39999,ug m-3 as NO2,R
HK6,NOX,09/10/2015 00:00,314.10001,ug m-3 as NO2,R
HK6,NOX,10/10/2015 00:00,123.5,ug m-3 as NO2,R
HK6,NOX,11/10/2015 00:00,103.2,ug m-3 as NO2,R
HK6,NOX,12/10/2015 00:00,100.3,ug m-3 as NO2,R
HK6,NOX,13/10/2015 00:00,79,ug m-3 as NO2,R
HK6,NOX,14/10/2015 00:00,78.1,ug m-3 as NO2,R
HK6,NOX,15/10/2015 00:00,85.3,ug m-3 as NO2,R
HK6,NOX,16/10/2015 00:00,69,ug m-3 as NO2,R
HK6,NOX,17/10/2015 00:00,61.2,ug m-3 as NO2,R
HK6,NOX,18/10/2015 00:00,69,ug m-3 as NO2,R
HK6,NOX,19/10/2015 00:00,80.4,ug m-3 as NO2,R
HK6,NOX,20/10/2015 00:00,171.2,ug m-3 as NO2,R
HK6,NOX,21/10/2015 00:00,184,ug m-3 as NO2,R
HK6,NOX,22/10/2015 00:00,159.7,ug m-3 as NO2,R
HK6,NOX,23/10/2015 00:00,164.8,ug m-3 as NO2,R
HK6,NOX,24/10/2015 00:00,131.39999,ug m-3 as NO2,R
HK6,NOX,25/10/2015 00:00,152.8,ug m-3 as NO2,R
HK6,NOX,26/10/2015 00:00,150.7,ug m-3 as NO2,R
HK6,NOX,27/10/2015 00:00,161.2,ug m-3 as NO2,R
HK6,NOX,28/10/2015 00:00,187.3,ug m-3 as NO2,R
HK6,NOX,29/10/2015 00:00,116.7,ug m-3 as NO2,R
HK6,NOX,30/10/2015 00:00,130.89999,ug m-3 as NO2,R
HK6,NOX,31/10/2015 00:00,173.2,ug m-3 as NO2,R
HK6,NOX,01/11/2015 00:00,291.20001,ug m-3 as NO2,R
HK6,NOX,02/11/2015 00:00,212.7,ug m-3 as NO2,R
HK6,NOX,03/11/2015 00:00,188.7,ug m-3 as NO2,R
HK6,NOX,04/11/2015 00:00,204.60001,ug m-3 as NO2,R
HK6,NOX,05/11/2015 00:00,114.9,ug m-3 as NO2,R
HK6,NOX,06/11/2015 00:00,129.5,ug m-3 as NO2,R
HK6,NOX,07/11/2015 00:00,98.1,ug m-3 as NO2,R
HK6,NOX,08/11/2015 00:00,87.8,ug m-3 as NO2,R
HK6,NOX,09/11/2015 00:00,107.6,ug m-3 as NO2,R
HK6,NOX,10/11/2015 00:00,110,ug m-3 as NO2,R
HK6,NOX,11/11/2015 00:00,130.3,ug m-3 as NO2,R
HK6,NOX,12/11/2015 00:00,138.89999,ug m-3 as NO2,R
HK6,NOX,13/11/2015 00:00,144.10001,ug m-3 as NO2,R
HK6,NOX,14/11/2015 00:00,135.10001,ug m-3 as NO2,R
HK6,NOX,15/11/2015 00:00,63.3,ug m-3 as NO2,R
HK6,NOX,16/11/2015 00:00,121.7,ug m-3 as NO2,R
HK6,NOX,17/11/2015 00:00,113.6,ug m-3 as NO2,R
HK6,NOX,18/11/2015 00:00,111.4,ug m-3 as NO2,R
HK6,NOX,19/11/2015 00:00,177.5,ug m-3 as NO2,R
HK6,NOX,20/11/2015 00:00,195.2,ug m-3 as NO2,R
HK6,NOX,21/11/2015 00:00,90.4,ug m-3 as NO2,R
HK6,NOX,22/11/2015 00:00,146.89999,ug m-3 as NO2,R
HK6,NOX,23/11/2015 00:00,201.39999,ug m-3 as NO2,R
HK6,NOX,24/11/2015 00:00,188.3,ug m-3 as NO2,R
HK6,NOX,25/11/2015 00:00,164.8,ug m-3 as NO2,R
HK6,NOX,26/11/2015 00:00,213.8,ug m-3 as NO2,R
HK6,NOX,27/11/2015 00:00,158.10001,ug m-3 as NO2,R
HK6,NOX,28/11/2015 00:00,124.7,ug m-3 as NO2,R
HK6,NOX,29/11/2015 00:00,74.2,ug m-3 as NO2,R
HK6,NOX,30/11/2015 00:00,107.5,ug m-3 as NO2,R
HK6,NOX,01/12/2015 00:00,143.3,ug m-3 as NO2,R
HK6,NOX,02/12/2015 00:00,128.89999,ug m-3 as NO2,R
HK6,NOX,03/12/2015 00:00,104,ug m-3 as NO2,R
HK6,NOX,04/12/2015 00:00,140.5,ug m-3 as NO2,R
HK6,NOX,05/12/2015 00:00,72.6,ug m-3 as NO2,R
HK6,NOX,06/12/2015 00:00,72.6,ug m-3 as NO2,R
HK6,NOX,07/12/2015 00:00,104.5,ug m-3 as NO2,R
HK6,NOX,08/12/2015 00:00,136.8,ug m-3 as NO2,R
HK6,NOX,09/12/2015 00:00,162.39999,ug m-3 as NO2,R
HK6,NOX,10/12/2015 00:00,139.8,ug m-3 as NO2,R
HK6,NOX,11/12/2015 00:00,193.39999,ug m-3 as NO2,R
HK6,NOX,12/12/2015 00:00,120.1,ug m-3 as NO2,R
HK6,NOX,13/12/2015 00:00,90.1,ug m-3 as NO2,R
HK6,NOX,14/12/2015 00:00,119,ug m-3 as NO2,R
HK6,NOX,15/12/2015 00:00,154.2,ug m-3 as NO2,R
HK6,NOX,16/12/2015 00:00,140.89999,ug m-3 as NO2,R
HK6,NOX,17/12/2015 00:00,149.39999,ug m-3 as NO2,R
HK6,NOX,18/12/2015 00:00,144.5,ug m-3 as NO2,R
HK6,NOX,19/12/2015 00:00,86,ug m-3 as NO2,R
HK6,NOX,20/12/2015 00:00,74.6,ug m-3 as NO2,R
HK6,NOX,21/12/2015 00:00,118.1,ug m-3 as NO2,R
HK6,NOX,22/12/2015 00:00,83.6,ug m-3 as NO2,R
HK6,NOX,23/12/2015 00:00,103.2,ug m-3 as NO2,R
HK6,NOX,24/12/2015 00:00,58.6,ug m-3 as NO2,R
HK6,NOX,25/12/2015 00:00,36.9,ug m-3 as NO2,R
HK6,NOX,26/12/2015 00:00,22.5,ug m-3 as NO2,R
HK6,NOX,27/12/2015 00:00,53.5,ug m-3 as NO2,R
HK6,NOX,28/12/2015 00:00,49.6,ug m-3 as NO2,R
HK6,NOX,29/12/2015 00:00,66.2,ug m-3 as NO2,R
HK6,NOX,30/12/2015 00:00,33.5,ug m-3 as NO2,R
HK6,NOX,31/12/2015 00:00,72.9,ug m-3 as NO2,R
HK6,NOX,01/01/2016 00:00,82.8,ug m-3 as NO2,R
HK6,NOX,02/01/2016 00:00,56.4,ug m-3 as NO2,R
HK6,NOX,03/01/2016 00:00,72.5,ug m-3 as NO2,R
HK6,NOX,04/01/2016 00:00,119.9,ug m-3 as NO2,R
HK6,NOX,05/01/2016 00:00,158.10001,ug m-3 as NO2,R
HK6,NOX,06/01/2016 00:00,226.5,ug m-3 as NO2,R
HK6,NOX,07/01/2016 00:00,130.3,ug m-3 as NO2,R
HK6,NOX,08/01/2016 00:00,162.7,ug m-3 as NO2,R
HK6,NOX,09/01/2016 00:00,77.8,ug m-3 as NO2,R
HK6,NOX,10/01/2016 00:00,84.2,ug m-3 as NO2,R
HK6,NOX,11/01/2016 00:00,168,ug m-3 as NO2,R
HK6,NOX,12/01/2016 00:00,141.10001,ug m-3 as NO2,R
HK6,NOX,13/01/2016 00:00,173.7,ug m-3 as NO2,R
HK6,NOX,14/01/2016 00:00,130.10001,ug m-3 as NO2,R
HK6,NOX,15/01/2016 00:00,154.7,ug m-3 as NO2,R
HK6,NOX,16/01/2016 00:00,205.39999,ug m-3 as NO2,R
HK6,NOX,17/01/2016 00:00,97,ug m-3 as NO2,R
HK6,NOX,18/01/2016 00:00,131.3,ug m-3 as NO2,R
HK6,NOX,19/01/2016 00:00,345.79999,ug m-3 as NO2,R
HK6,NOX,20/01/2016 00:00,691.09998,ug m-3 as NO2,R
HK6,NOX,21/01/2016 00:00,249.39999,ug m-3 as NO2,R
HK6,NOX,22/01/2016 00:00,165.60001,ug m-3 as NO2,R
HK6,NOX,23/01/2016 00:00,140.60001,ug m-3 as NO2,R
HK6,NOX,24/01/2016 00:00,97.5,ug m-3 as NO2,R
HK6,NOX,25/01/2016 00:00,106.9,ug m-3 as NO2,R
HK6,NOX,26/01/2016 00:00,105.5,ug m-3 as NO2,R
HK6,NOX,27/01/2016 00:00,129.5,ug m-3 as NO2,R
HK6,NOX,28/01/2016 00:00,176.89999,ug m-3 as NO2,R
HK6,NOX,29/01/2016 00:00,112.3,ug m-3 as NO2,R
HK6,NOX,30/01/2016 00:00,140.5,ug m-3 as NO2,R
HK6,NOX,31/01/2016 00:00,110,ug m-3 as NO2,R
HK6,NOX,01/02/2016 00:00,103.5,ug m-3 as NO2,R
HK6,NOX,02/02/2016 00:00,144.60001,ug m-3 as NO2,R
HK6,NOX,03/02/2016 00:00,187.8,ug m-3 as NO2,R
HK6,NOX,04/02/2016 00:00,183.10001,ug m-3 as NO2,R
HK6,NOX,05/02/2016 00:00,140.39999,ug m-3 as NO2,R
HK6,NOX,06/02/2016 00:00,72.8,ug m-3 as NO2,R
HK6,NOX,07/02/2016 00:00,74.7,ug m-3 as NO2,R
HK6,NOX,08/02/2016 00:00,98.2,ug m-3 as NO2,R
HK6,NOX,09/02/2016 00:00,175.60001,ug m-3 as NO2,R
HK6,NOX,10/02/2016 00:00,231.2,ug m-3 as NO2,R
HK6,NOX,11/02/2016 00:00,311.20001,ug m-3 as NO2,R
HK6,NOX,12/02/2016 00:00,159.10001,ug m-3 as NO2,R
HK6,NOX,13/02/2016 00:00,121,ug m-3 as NO2,R
HK6,NOX,14/02/2016 00:00,63,ug m-3 as NO2,R
HK6,NOX,15/02/2016 00:00,65.4,ug m-3 as NO2,R
HK6,NOX,16/02/2016 00:00,163.60001,ug m-3 as NO2,R
HK6,NOX,17/02/2016 00:00,146.89999,ug m-3 as NO2,R
HK6,NOX,18/02/2016 00:00,180.10001,ug m-3 as NO2,R
HK6,NOX,19/02/2016 00:00,181.89999,ug m-3 as NO2,R
HK6,NOX,20/02/2016 00:00,140.89999,ug m-3 as NO2,R
HK6,NOX,21/02/2016 00:00,87.2,ug m-3 as NO2,R
HK6,NOX,22/02/2016 00:00,147.89999,ug m-3 as NO2,R
HK6,NOX,23/02/2016 00:00,134.10001,ug m-3 as NO2,R
HK6,NOX,24/02/2016 00:00,276.60001,ug m-3 as NO2,R
HK6,NOX,25/02/2016 00:00,233.2,ug m-3 as NO2,R
HK6,NOX,26/02/2016 00:00,241.3,ug m-3 as NO2,R
HK6,NOX,27/02/2016 00:00,99.8,ug m-3 as NO2,R
HK6,NOX,28/02/2016 00:00,81,ug m-3 as NO2,R
HK6,NOX,29/02/2016 00:00,122.8,ug m-3 as NO2,R
HK6,NOX,01/03/2016 00:00,148.8,ug m-3 as NO2,R
HK6,NOX,02/03/2016 00:00,139.8,ug m-3 as NO2,R
HK6,NOX,03/03/2016 00:00,145.10001,ug m-3 as NO2,R
HK6,NOX,04/03/2016 00:00,164.60001,ug m-3 as NO2,R
HK6,NOX,05/03/2016 00:00,79.1,ug m-3 as NO2,R
HK6,NOX,06/03/2016 00:00,112.9,ug m-3 as NO2,R
HK6,NOX,07/03/2016 00:00,84.3,ug m-3 as NO2,R
HK6,NOX,08/03/2016 00:00,204.7,ug m-3 as NO2,R
HK6,NOX,09/03/2016 00:00,102,ug m-3 as NO2,R
HK6,NOX,10/03/2016 00:00,96.9,ug m-3 as NO2,R
HK6,NOX,11/03/2016 00:00,178.8,ug m-3 as NO2,R
HK6,NOX,12/03/2016 00:00,156.8,ug m-3 as NO2,R
HK6,NOX,13/03/2016 00:00,94.6,ug m-3 as NO2,R
HK6,NOX,14/03/2016 00:00,85.8,ug m-3 as NO2,R
HK6,NOX,15/03/2016 00:00,88.6,ug m-3 as NO2,R
HK6,NOX,16/03/2016 00:00,98.6,ug m-3 as NO2,R
HK6,NOX,17/03/2016 00:00,133.10001,ug m-3 as NO2,R
HK6,NOX,18/03/2016 00:00,96.3,ug m-3 as NO2,R
HK6,NOX,19/03/2016 00:00,75.4,ug m-3 as NO2,R
HK6,NOX,20/03/2016 00:00,67.5,ug m-3 as NO2,R
HK6,NOX,21/03/2016 00:00,147.7,ug m-3 as NO2,R
HK6,NOX,22/03/2016 00:00,144.60001,ug m-3 as NO2,R
HK6,NOX,23/03/2016 00:00,158,ug m-3 as NO2,R
HK6,NOX,24/03/2016 00:00,207.60001,ug m-3 as NO2,R
HK6,NOX,25/03/2016 00:00,123.8,ug m-3 as NO2,R
HK6,NOX,26/03/2016 00:00,75.2,ug m-3 as NO2,R
HK6,NOX,27/03/2016 00:00,71.9,ug m-3 as NO2,R
HK6,NOX,28/03/2016 00:00,79.6,ug m-3 as NO2,R
HK6,NOX,29/03/2016 00:00,126.3,ug m-3 as NO2,R
HK6,NOX,30/03/2016 00:00,196.2,ug m-3 as NO2,R
HK6,NOX,31/03/2016 00:00,121.2,ug m-3 as NO2,R
HK6,NOX,01/04/2016 00:00,162.10001,ug m-3 as NO2,R
HK6,NOX,02/04/2016 00:00,94.9,ug m-3 as NO2,R
HK6,NOX,03/04/2016 00:00,85.6,ug m-3 as NO2,R
HK6,NOX,04/04/2016 00:00,106.4,ug m-3 as NO2,R
HK6,NOX,05/04/2016 00:00,184.7,ug m-3 as NO2,R
HK6,NOX,06/04/2016 00:00,155.10001,ug m-3 as NO2,R
HK6,NOX,07/04/2016 00:00,214,ug m-3 as NO2,R
HK6,NOX,08/04/2016 00:00,221.3,ug m-3 as NO2,R
HK6,NOX,09/04/2016 00:00,134.5,ug m-3 as NO2,R
HK6,NOX,10/04/2016 00:00,81.4,ug m-3 as NO2,R
HK6,NOX,11/04/2016 00:00,146.60001,ug m-3 as NO2,R
HK6,NOX,12/04/2016 00:00,172.3,ug m-3 as NO2,R
HK6,NOX,13/04/2016 00:00,222.7,ug m-3 as NO2,R
HK6,NOX,14/04/2016 00:00,174.89999,ug m-3 as NO2,R
HK6,NOX,15/04/2016 00:00,198.2,ug m-3 as NO2,R
HK6,NOX,16/04/2016 00:00,120.6,ug m-3 as NO2,R
HK6,NOX,17/04/2016 00:00,149.5,ug m-3 as NO2,R
HK6,NOX,18/04/2016 00:00,213.39999,ug m-3 as NO2,R
HK6,NOX,19/04/2016 00:00,109.5,ug m-3 as NO2,R
HK6,NOX,20/04/2016 00:00,106.9,ug m-3 as NO2,R
HK6,NOX,21/04/2016 00:00,109.4,ug m-3 as NO2,R
HK6,NOX,22/04/2016 00:00,119,ug m-3 as NO2,R
HK6,NOX,23/04/2016 00:00,75.3,ug m-3 as NO2,R
HK6,NOX,24/04/2016 00:00,96.6,ug m-3 as NO2,R
HK6,NOX,25/04/2016 00:00,182.8,ug m-3 as NO2,R
HK6,NOX,26/04/2016 00:00,149.7,ug m-3 as NO2,R
HK6,NOX,27/04/2016 00:00,151.2,ug m-3 as NO2,R
HK6,NOX,28/04/2016 00:00,185.39999,ug m-3 as NO2,R
HK6,NOX,29/04/2016 00:00,173.10001,ug m-3 as NO2,R
HK6,NOX,30/04/2016 00:00,136.8,ug m-3 as NO2,R
HK6,NOX,01/05/2016 00:00,116.6,ug m-3 as NO2,R
HK6,NOX,02/05/2016 00:00,72.6,ug m-3 as NO2,R
HK6,NOX,03/05/2016 00:00,190.39999,ug m-3 as NO2,R
HK6,NOX,04/05/2016 00:00,146.7,ug m-3 as NO2,R
HK6,NOX,05/05/2016 00:00,122.3,ug m-3 as NO2,R
HK6,NOX,06/05/2016 00:00,155.39999,ug m-3 as NO2,R
HK6,NOX,07/05/2016 00:00,116.8,ug m-3 as NO2,R
HK6,NOX,08/05/2016 00:00,97.3,ug m-3 as NO2,R
HK6,NOX,09/05/2016 00:00,122.1,ug m-3 as NO2,R
HK6,NOX,10/05/2016 00:00,111.1,ug m-3 as NO2,R
HK6,NOX,11/05/2016 00:00,128.8,ug m-3 as NO2,R
HK6,NOX,12/05/2016 00:00,70.1,ug m-3 as NO2,R
HK6,NOX,13/05/2016 00:00,48.2,ug m-3 as NO2,R
HK6,NOX,14/05/2016 00:00,52.9,ug m-3 as NO2,R
HK6,NOX,15/05/2016 00:00,86,ug m-3 as NO2,R
HK6,NOX,16/05/2016 00:00,119.6,ug m-3 as NO2,R
HK6,NOX,17/05/2016 00:00,142.5,ug m-3 as NO2,R
HK6,NOX,18/05/2016 00:00,123.5,ug m-3 as NO2,R
HK6,NOX,19/05/2016 00:00,137.89999,ug m-3 as NO2,R
HK6,NOX,20/05/2016 00:00,127.1,ug m-3 as NO2,R
HK6,NOX,21/05/2016 00:00,92.8,ug m-3 as NO2,R
HK6,NOX,22/05/2016 00:00,129.10001,ug m-3 as NO2,R
HK6,NOX,23/05/2016 00:00,75.4,ug m-3 as NO2,R
HK6,NOX,24/05/2016 00:00,53.6,ug m-3 as NO2,R
HK6,NOX,25/05/2016 00:00,59.8,ug m-3 as NO2,R
HK6,NOX,26/05/2016 00:00,107.7,ug m-3 as NO2,R
HK6,NOX,27/05/2016 00:00,110.4,ug m-3 as NO2,R
HK6,NOX,28/05/2016 00:00,80.9,ug m-3 as NO2,R
HK6,NOX,29/05/2016 00:00,36.4,ug m-3 as NO2,R
HK6,NOX,30/05/2016 00:00,24.9,ug m-3 as NO2,R
HK6,NOX,31/05/2016 00:00,40.3,ug m-3 as NO2,R
HK6,NOX,01/06/2016 00:00,42.1,ug m-3 as NO2,R
HK6,NOX,02/06/2016 00:00,40.5,ug m-3 as NO2,R
HK6,NOX,03/06/2016 00:00,55.2,ug m-3 as NO2,R
HK6,NOX,04/06/2016 00:00,54,ug m-3 as NO2,R
HK6,NOX,05/06/2016 00:00,65.2,ug m-3 as NO2,R
HK6,NOX,06/06/2016 00:00,109.1,ug m-3 as NO2,R
HK6,NOX,07/06/2016 00:00,141.10001,ug m-3 as NO2,R
HK6,NOX,08/06/2016 00:00,132.89999,ug m-3 as NO2,R
HK6,NOX,09/06/2016 00:00,112,ug m-3 as NO2,R
HK6,NOX,10/06/2016 00:00,151.7,ug m-3 as NO2,R
HK6,NOX,11/06/2016 00:00,129,ug m-3 as NO2,R
HK6,NOX,12/06/2016 00:00,92.7,ug m-3 as NO2,R
HK6,NOX,13/06/2016 00:00,174.8,ug m-3 as NO2,R
HK6,NOX,14/06/2016 00:00,137.2,ug m-3 as NO2,R
HK6,NOX,15/06/2016 00:00,112.2,ug m-3 as NO2,R
HK6,NOX,16/06/2016 00:00,98,ug m-3 as NO2,R
HK6,NOX,17/06/2016 00:00,92,ug m-3 as NO2,R
HK6,NOX,18/06/2016 00:00,107.5,ug m-3 as NO2,R
HK6,NOX,19/06/2016 00:00,82.7,ug m-3 as NO2,R
HK6,NOX,20/06/2016 00:00,141.10001,ug m-3 as NO2,R
HK6,NOX,21/06/2016 00:00,149.2,ug m-3 as NO2,R
HK6,NOX,22/06/2016 00:00,117.9,ug m-3 as NO2,R
HK6,NOX,23/06/2016 00:00,157.7,ug m-3 as NO2,R
HK6,NOX,24/06/2016 00:00,141.39999,ug m-3 as NO2,R
HK6,NOX,25/06/2016 00:00,158.7,ug m-3 as NO2,R
HK6,NOX,26/06/2016 00:00,115.6,ug m-3 as NO2,R
HK6,NOX,27/06/2016 00:00,140.5,ug m-3 as NO2,R
HK6,NOX,28/06/2016 00:00,94.7,ug m-3 as NO2,R
HK6,NOX,29/06/2016 00:00,114.3,ug m-3 as NO2,R
HK6,NOX,30/06/2016 00:00,131.5,ug m-3 as NO2,R
HK6,NOX,01/07/2016 00:00,151.8,ug m-3 as NO2,R
HK6,NOX,02/07/2016 00:00,131,ug m-3 as NO2,R
HK6,NOX,03/07/2016 00:00,93.6,ug m-3 as NO2,R
HK6,NOX,04/07/2016 00:00,129.5,ug m-3 as NO2,R
HK6,NOX,05/07/2016 00:00,108.6,ug m-3 as NO2,R
HK6,NOX,06/07/2016 00:00,109.9,ug m-3 as NO2,R
HK6,NOX,07/07/2016 00:00,147.2,ug m-3 as NO2,R
HK6,NOX,08/07/2016 00:00,149.5,ug m-3 as NO2,R
HK6,NOX,09/07/2016 00:00,100,ug m-3 as NO2,R
HK6,NOX,10/07/2016 00:00,62.3,ug m-3 as NO2,R
HK6,NOX,11/07/2016 00:00,107.9,ug m-3 as NO2,R
HK6,NOX,12/07/2016 00:00,152.7,ug m-3 as NO2,R
HK6,NOX,13/07/2016 00:00,144.5,ug m-3 as NO2,R
HK6,NOX,14/07/2016 00:00,148.3,ug m-3 as NO2,R
HK6,NOX,15/07/2016 00:00,196,ug m-3 as NO2,R
HK6,NOX,16/07/2016 00:00,132.3,ug m-3 as NO2,R
HK6,NOX,17/07/2016 00:00,122.1,ug m-3 as NO2,R
HK6,NOX,18/07/2016 00:00,135.89999,ug m-3 as NO2,R
HK6,NOX,19/07/2016 00:00,124.6,ug m-3 as NO2,R
HK6,NOX,20/07/2016 00:00,141.10001,ug m-3 as NO2,R
HK6,NOX,21/07/2016 00:00,120.1,ug m-3 as NO2,R
HK6,NOX,22/07/2016 00:00,147.3,ug m-3 as NO2,R
HK6,NOX,23/07/2016 00:00,115.8,ug m-3 as NO2,R
HK6,NOX,24/07/2016 00:00,90.7,ug m-3 as NO2,R
HK6,NOX,25/07/2016 00:00,159.3,ug m-3 as NO2,R
HK6,NOX,26/07/2016 00:00,160.2,ug m-3 as NO2,R
HK6,NOX,27/07/2016 00:00,118.9,ug m-3 as NO2,R
HK6,NOX,28/07/2016 00:00,116.5,ug m-3 as NO2,R
HK6,NOX,29/07/2016 00:00,176.10001,ug m-3 as NO2,R
HK6,NOX,30/07/2016 00:00,117.4,ug m-3 as NO2,R
HK6,NOX,31/07/2016 00:00,86.4,ug m-3 as NO2,R
HK6,NOX,01/08/2016 00:00,142.39999,ug m-3 as NO2,R
HK6,NOX,02/08/2016 00:00,127,ug m-3 as NO2,R
HK6,NOX,03/08/2016 00:00,103.6,ug m-3 as NO2,R
HK6,NOX,04/08/2016 00:00,118.9,ug m-3 as NO2,R
HK6,NOX,05/08/2016 00:00,181.2,ug m-3 as NO2,R
HK6,NOX,06/08/2016 00:00,125.8,ug m-3 as NO2,R
HK6,NOX,07/08/2016 00:00,81.3,ug m-3 as NO2,R
HK6,NOX,08/08/2016 00:00,111.7,ug m-3 as NO2,R
HK6,NOX,09/08/2016 00:00,118.4,ug m-3 as NO2,R
HK6,NOX,10/08/2016 00:00,162.3,ug m-3 as NO2,R
HK6,NOX,11/08/2016 00:00,170.60001,ug m-3 as NO2,R
HK6,NOX,12/08/2016 00:00,165.10001,ug m-3 as NO2,R
HK6,NOX,13/08/2016 00:00,109.7,ug m-3 as NO2,R
HK6,NOX,14/08/2016 00:00,57.2,ug m-3 as NO2,R
HK6,NOX,15/08/2016 00:00,85.7,ug m-3 as NO2,R
HK6,NOX,16/08/2016 00:00,95.2,ug m-3 as NO2,R
HK6,NOX,17/08/2016 00:00,105.1,ug m-3 as NO2,R
HK6,NOX,18/08/2016 00:00,98.2,ug m-3 as NO2,R
HK6,NOX,19/08/2016 00:00,100.1,ug m-3 as NO2,R
HK6,NOX,20/08/2016 00:00,70,ug m-3 as NO2,R
HK6,NOX,21/08/2016 00:00,88.4,ug m-3 as NO2,R
HK6,NOX,22/08/2016 00:00,110.9,ug m-3 as NO2,R
HK6,NOX,23/08/2016 00:00,132.3,ug m-3 as NO2,R
HK6,NOX,24/08/2016 00:00,159.5,ug m-3 as NO2,R
HK6,NOX,25/08/2016 00:00,122.3,ug m-3 as NO2,R
HK6,NOX,26/08/2016 00:00,160,ug m-3 as NO2,R
HK6,NOX,27/08/2016 00:00,92.4,ug m-3 as NO2,R
HK6,NOX,28/08/2016 00:00,80.2,ug m-3 as NO2,R
HK6,NOX,29/08/2016 00:00,63.3,ug m-3 as NO2,R
HK6,NOX,30/08/2016 00:00,191,ug m-3 as NO2,R
HK6,NOX,31/08/2016 00:00,182.5,ug m-3 as NO2,R
HK6,NOX,01/09/2016 00:00,189.60001,ug m-3 as NO2,R
HK6,NOX,02/09/2016 00:00,143.3,ug m-3 as NO2,R
HK6,NOX,03/09/2016 00:00,110.3,ug m-3 as NO2,R
HK6,NOX,04/09/2016 00:00,113.1,ug m-3 as NO2,R
HK6,NOX,05/09/2016 00:00,152.10001,ug m-3 as NO2,R
HK6,NOX,06/09/2016 00:00,150.39999,ug m-3 as NO2,R
HK6,NOX,07/09/2016 00:00,124.7,ug m-3 as NO2,R
HK6,NOX,08/09/2016 00:00,161.60001,ug m-3 as NO2,R
HK6,NOX,09/09/2016 00:00,94.3,ug m-3 as NO2,R
HK6,NOX,10/09/2016 00:00,116.4,ug m-3 as NO2,R
HK6,NOX,11/09/2016 00:00,122.4,ug m-3 as NO2,R
HK6,NOX,12/09/2016 00:00,127.8,ug m-3 as NO2,R
HK6,NOX,13/09/2016 00:00,161.89999,ug m-3 as NO2,R
HK6,NOX,14/09/2016 00:00,146.7,ug m-3 as NO2,R
HK6,NOX,15/09/2016 00:00,115.9,ug m-3 as NO2,R
HK6,NOX,16/09/2016 00:00,140.3,ug m-3 as NO2,R
HK6,NOX,17/09/2016 00:00,74,ug m-3 as NO2,R
HK6,NOX,18/09/2016 00:00,71.7,ug m-3 as NO2,R
HK6,NOX,19/09/2016 00:00,131.3,ug m-3 as NO2,R
HK6,NOX,20/09/2016 00:00,78.7,ug m-3 as NO2,R
HK6,NOX,21/09/2016 00:00,132,ug m-3 as NO2,R
HK6,NOX,22/09/2016 00:00,170.10001,ug m-3 as NO2,R
HK6,NOX,23/09/2016 00:00,197.89999,ug m-3 as NO2,R
HK6,NOX,24/09/2016 00:00,91.7,ug m-3 as NO2,R
HK6,NOX,25/09/2016 00:00,97.3,ug m-3 as NO2,R
HK6,NOX,26/09/2016 00:00,126.7,ug m-3 as NO2,R
HK6,NOX,27/09/2016 00:00,125.8,ug m-3 as NO2,R
HK6,NOX,28/09/2016 00:00,137.3,ug m-3 as NO2,R
HK6,NOX,29/09/2016 00:00,155.5,ug m-3 as NO2,R
HK6,NOX,30/09/2016 00:00,173,ug m-3 as NO2,R
HK6,NOX,01/10/2016 00:00,144.10001,ug m-3 as NO2,R
HK6,NOX,02/10/2016 00:00,107.3,ug m-3 as NO2,R
HK6,NOX,03/10/2016 00:00,191.8,ug m-3 as NO2,R
HK6,NOX,04/10/2016 00:00,124,ug m-3 as NO2,R
HK6,NOX,05/10/2016 00:00,87.8,ug m-3 as NO2,R
HK6,NOX,06/10/2016 00:00,117.1,ug m-3 as NO2,R
HK6,NOX,07/10/2016 00:00,129.2,ug m-3 as NO2,R
HK6,NOX,08/10/2016 00:00,70.6,ug m-3 as NO2,R
HK6,NOX,09/10/2016 00:00,66,ug m-3 as NO2,R
HK6,NOX,10/10/2016 00:00,83.2,ug m-3 as NO2,R
HK6,NOX,11/10/2016 00:00,144.89999,ug m-3 as NO2,R
HK6,NOX,12/10/2016 00:00,116.5,ug m-3 as NO2,R
HK6,NOX,13/10/2016 00:00,129.89999,ug m-3 as NO2,R
HK6,NOX,14/10/2016 00:00,161.2,ug m-3 as NO2,R
HK6,NOX,15/10/2016 00:00,132.60001,ug m-3 as NO2,R
HK6,NOX,16/10/2016 00:00,96,ug m-3 as NO2,R
HK6,NOX,17/10/2016 00:00,159,ug m-3 as NO2,R
HK6,NOX,18/10/2016 00:00,152.5,ug m-3 as NO2,R
HK6,NOX,19/10/2016 00:00,138.7,ug m-3 as NO2,R
HK6,NOX,20/10/2016 00:00,85.1,ug m-3 as NO2,R
HK6,NOX,21/10/2016 00:00,94.9,ug m-3 as NO2,R
HK6,NOX,22/10/2016 00:00,89.9,ug m-3 as NO2,R
HK6,NOX,23/10/2016 00:00,99.1,ug m-3 as NO2,R
HK6,NOX,24/10/2016 00:00,145.5,ug m-3 as NO2,R
